sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:I,avg:g_CB:p,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:I,tot:g_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:I,avg:g_IB:p,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:I,tot:g_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:I,avg:g_VB:p,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:I,tot:g_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p
1.1400000000000001,-1,-1,1,-42208.745725342465,0.0,-0.0004220874572534246,0.0,0.0,1.6391684133633802e+23,9.11995029330277e+23,1.4160346440042758e+24,0.0,163916841336.33798,1054511429260.1908,1416034644004.2754,0.0,0.0,1619852386528.3438,0.0,0.0,0.0,0.0,0.0,0.0,163916841336.33777,564833280021.5533,1416034644004.2737,0.0,0.0,-1130174237289.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524473337841864e-64,13766835.548637815,1678750567823.4272,1981673.0494267398,0.0,0.0,0.0,0.0,7.579598520517971e-64,511683.9618312107,792051654033.5099,5950071.115956447,0.0,0.0,0.0,0.0,62589821.105793394,163927941057.2244,564834959273.6583,1416085399913.9937,0.0,0.0,0.0,0.0,0.0,0.0,2.101480961003974e+16,0.0,0.0,0.0,24298.769406437714,0.0,0.0,0.0,-1619852386528.3438,0.0,0.0,0.0,791083598416.2867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130174237289.706,0.0,0.0,0.0,-301405424878.8797,0.0,-1.262177448353619e-18,-42208.74572534105,-1.2621774483536189e-26,-0.00042208745725341035,0.0,1.6391684133633802e+23,9.119950503450875e+23,1.4160346440042758e+24,0.0,163916841336.33798,1054511453558.9613,1416034644004.2754,0.0,0.0,0.0,0.0,0.0,0.0,791083598416.2867,0.0,0.0,163916841336.33777,564833280021.5533,1416034644004.2737,0.0,0.0,0.0,0.0,0.0,0.0,-301405424878.8797,0.0
1.16,-1,-1,1,-40979.877023206245,0.0,-0.00040979877023206244,0.0,0.0,1.6391633868824127e+23,8.456624524434724e+23,1.416033480590358e+24,0.0,163916338688.2412,977813137921.0566,1416033480590.3577,0.0,0.0,1616435833620.3242,0.0,0.0,0.0,0.0,0.0,0.0,163916338688.24106,564832531485.4011,1416033480590.355,0.0,0.0,-1203455227184.6704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.321788148672121e-64,13721452.420788493,1679154224273.0469,1822572.2727425229,0.0,0.0,0.0,0.0,7.620135560106704e-64,496519.18641929247,791279824278.3031,5981891.128952567,0.0,0.0,0.0,0.0,62589821.10579339,163927941057.22388,564834959273.6575,1416085399913.9934,0.0,0.0,0.0,0.0,0.0,0.0,1.9937034081094084e+16,0.0,0.0,0.0,23052.571152172284,0.0,0.0,0.0,-1616435833620.3242,0.0,0.0,0.0,790067090039.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203455227184.6704,0.0,0.0,0.0,-377086460550.80756,0.0,-2.524354896707238e-18,-40979.877023204936,-2.5243548967072378e-26,-0.0004097987702320493,0.0,1.6391633868824127e+23,8.456624723805063e+23,1.416033480590358e+24,0.0,163916338688.2412,977813160973.6277,1416033480590.3577,0.0,0.0,0.0,0.0,0.0,0.0,790067090039.0338,0.0,0.0,163916338688.24106,564832531485.4011,1416033480590.355,0.0,0.0,0.0,0.0,0.0,0.0,-377086460550.80756,0.0
1.18,-1,-1,1,-39003.52539857464,0.0,-0.0003900352539857463,0.0,0.0,1.639153413522973e+23,7.389819648142076e+23,1.4160316241683064e+24,0.0,163915341352.29727,854461814869.7443,1416031624168.306,0.0,0.0,1610643373296.3105,0.0,0.0,0.0,0.0,0.0,0.0,163915341352.29706,564831116313.2073,1416031624168.3037,0.0,0.0,-1321012674739.7744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1458017097317176e-64,13685358.594107855,1679489994361.3262,1684428.3756359734,0.0,0.0,0.0,0.0,7.655332849418412e-64,480615.7375704604,790635051176.6736,6009519.779306376,0.0,0.0,0.0,0.0,62589821.10579344,163927941057.22412,564834959273.6575,1416085399913.994,0.0,0.0,0.0,0.0,0.0,0.0,1.9537911699057276e+16,0.0,0.0,0.0,22591.078380835097,0.0,0.0,0.0,-1610643373296.3105,0.0,0.0,0.0,789026871554.9113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321012674739.7744,0.0,0.0,0.0,-499396150407.29596,0.0,-1.262177448353619e-18,-39003.52539857341,-1.2621774483536189e-26,-0.00039003525398573403,0.0,1.639153413522973e+23,7.389819843521194e+23,1.4160316241683064e+24,0.0,163915341352.29727,854461837460.8229,1416031624168.306,0.0,0.0,0.0,0.0,0.0,0.0,789026871554.9113,0.0,0.0,163915341352.29706,564831116313.2073,1416031624168.3037,0.0,0.0,0.0,0.0,0.0,0.0,-499396150407.29596,0.0
1.2,-1,-1,1,-35878.23823741439,0.0,-0.0003587823823741439,0.0,0.0,1.6391332330074217e+23,5.7028426024374596e+23,1.4160284410797694e+24,0.0,163913323300.74213,659401916692.2871,1416028441079.769,0.0,0.0,1601247666947.0273,0.0,0.0,0.0,0.0,0.0,0.0,163913323300.74194,564828391533.7994,1416028441079.7666,0.0,0.0,-1506674141788.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9978744758343413e-64,13654159.896254025,1679772630316.2915,1568309.1012430117,0.0,0.0,0.0,0.0,7.684918297478585e-64,468717.9380087402,790090354187.1926,6032743.521759066,0.0,0.0,0.0,0.0,62589821.10579338,163927941057.22388,564834959273.6566,1416085399913.9922,0.0,0.0,0.0,0.0,0.0,0.0,1.9289401599985156e+16,0.0,0.0,0.0,22303.733898321225,0.0,0.0,0.0,-1601247666947.0273,0.0,0.0,0.0,787855306352.6874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506674141788.54,0.0,0.0,0.0,-693281758890.466,0.0,-1.262177448353619e-18,-35878.23823741316,-1.2621774483536189e-26,-0.0003587823823741316,0.0,1.6391332330074217e+23,5.70284279533148e+23,1.4160284410797694e+24,0.0,163913323300.74213,659401938996.0214,1416028441079.769,0.0,0.0,0.0,0.0,0.0,0.0,787855306352.6874,0.0,0.0,163913323300.74194,564828391533.7994,1416028441079.7666,0.0,0.0,0.0,0.0,0.0,0.0,-693281758890.466,0.0
1.22,-1,-1,1,-31009.446812466853,0.0,-0.0003100944681246685,0.0,0.0,1.639091566428196e+23,3.074767529296442e+23,1.416022651480982e+24,0.0,163909156642.81955,355525786619.93976,1416022651480.9817,0.0,0.0,1586430709236.3982,0.0,0.0,0.0,0.0,0.0,0.0,163909156642.8193,564823022684.0411,1416022651480.9792,0.0,0.0,-1795727945300.5015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8833216169322583e-64,13621143.222283294,1680023645198.167,1478386.6383874945,0.0,0.0,0.0,0.0,7.707828870250755e-64,468371.71042550734,789605066029.5635,6050727.924800754,0.0,0.0,0.0,0.0,62589821.10579341,163927941057.2242,564834959273.6575,1416085399913.9927,0.0,0.0,0.0,0.0,0.0,0.0,1.9211913852819776e+16,0.0,0.0,0.0,22214.137231250003,0.0,0.0,0.0,-1586430709236.3982,0.0,0.0,0.0,786392277754.8379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795727945300.5015,0.0,0.0,0.0,-995689491604.8025,0.0,-1.262177448353619e-18,-31009.44681246591,-1.2621774483536189e-26,-0.00031009446812465906,0.0,1.639091566428196e+23,3.0747677214155765e+23,1.416022651480982e+24,0.0,163909156642.81955,355525808834.0764,1416022651480.9817,0.0,0.0,0.0,0.0,0.0,0.0,786392277754.8379,0.0,0.0,163909156642.8193,564823022684.0411,1416022651480.9792,0.0,0.0,0.0,0.0,0.0,0.0,-995689491604.8025,0.0
1.24,-1,-1,1,-23535.830377148737,0.0,-0.0002353583037714873,0.0,0.0,1.639004217980934e+23,-9.593006409080342e+22,1.416011625639883e+24,0.0,163900421798.09338,-110920943360.51497,1416011625639.8826,0.0,0.0,1563553615206.048,0.0,0.0,0.0,0.0,0.0,0.0,163900421798.09314,564812215694.0808,1416011625639.8804,0.0,0.0,-2239286774260.6455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.813545231053487e-64,13577247.676718874,1680268565779.5242,1423611.352942217,0.0,0.0,0.0,0.0,7.72178414803062e-64,490715.6189063456,789130127017.7982,6061682.926305191,0.0,0.0,0.0,0.0,62589821.1057934,163927941057.224,564834959273.6573,1416085399913.9924,0.0,0.0,0.0,0.0,0.0,0.0,1.9137710361002276e+16,0.0,0.0,0.0,22128.338046280725,0.0,0.0,0.0,-1563553615206.048,0.0,0.0,0.0,784415661634.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2239286774260.6455,0.0,0.0,0.0,-1460148798560.9497,0.0,-2.524354896707238e-18,-23535.830377147944,-2.5243548967072378e-26,-0.0002353583037714794,0.0,1.639004217980934e+23,-9.593004495309316e+22,1.416011625639883e+24,0.0,163900421798.09338,-110920921232.17703,1416011625639.8826,0.0,0.0,0.0,0.0,0.0,0.0,784415661634.692,0.0,0.0,163900421798.09314,564812215694.0808,1416011625639.8804,0.0,0.0,0.0,0.0,0.0,0.0,-1460148798560.9497,0.0
1.26,-1,-1,1,-12223.318491066699,0.0,-0.00012223318491066696,0.0,0.0,1.6388193448245986e+23,-7.065417810710291e+23,1.4159898907065418e+24,0.0,163881934482.45984,-816952241435.3328,1415989890706.5415,0.0,0.0,1528827920846.2847,0.0,0.0,0.0,0.0,0.0,0.0,163881934482.4597,564790089393.0497,1415989890706.5403,0.0,0.0,-2910570251674.6694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.808306024440492e-64,13510538.063069403,1680535730403.4377,1419494.9614358507,0.0,0.0,0.0,0.0,7.722831989398571e-64,551903.0138815577,788610397910.6484,6062506.2004175065,0.0,0.0,0.0,0.0,62589821.1057934,163927941057.22418,564834959273.6576,1416085399913.9934,0.0,0.0,0.0,0.0,0.0,0.0,1.8800263554084456e+16,0.0,0.0,0.0,21738.158820278244,0.0,0.0,0.0,-1528827920846.2847,0.0,0.0,0.0,781622325942.5223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2910570251674.6694,0.0,0.0,0.0,-2163364635032.7446,0.0,-2.524354896707238e-18,-12223.318491066331,-2.5243548967072378e-26,-0.0001222331849106633,0.0,1.6388193448245986e+23,-7.065417622707658e+23,1.4159898907065418e+24,0.0,163881934482.45984,-816952219697.1742,1415989890706.5415,0.0,0.0,0.0,0.0,0.0,0.0,781622325942.5223,0.0,0.0,163881934482.4597,564790089393.0497,1415989890706.5403,0.0,0.0,0.0,0.0,0.0,0.0,-2163364635032.7446,0.0
1.28,-1,-1,1,4699.322348899364,0.0,4.699322348899364e-05,0.0,0.0,1.6384259895244335e+23,-1.6199495963270913e+24,1.4159459559561534e+24,0.0,163842598952.4433,-1873097231030.7507,1415945955956.153,0.0,0.0,1476806713989.4446,0.0,0.0,0.0,0.0,0.0,0.0,163842598952.44308,564744224167.8278,1415945955956.1514,0.0,0.0,-3914648169188.0234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8991084953606523e-64,13405304.842156427,1680855315239.7827,1490767.7697920655,0.0,0.0,0.0,0.0,7.704671494428402e-64,675317.7043730196,787986409983.93,6048251.711044443,0.0,0.0,0.0,0.0,62589821.1057934,163927941057.22418,564834959273.6576,1416085399913.9934,0.0,0.0,0.0,0.0,0.0,0.0,1.8126292477138732e+16,0.0,0.0,0.0,20958.867068927386,0.0,0.0,0.0,-1476806713989.4446,0.0,0.0,0.0,777596836090.3846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3914648169188.0234,0.0,0.0,0.0,-3215438270330.0933,0.0,-1.262177448353619e-18,4699.322348899225,-1.2621774483536189e-26,4.699322348899224e-05,0.0,1.6384259895244335e+23,-1.619949578200799e+24,1.4159459559561534e+24,0.0,163842598952.4433,-1873097210071.884,1415945955956.153,0.0,0.0,0.0,0.0,0.0,0.0,777596836090.3846,0.0,0.0,163842598952.44308,564744224167.8278,1415945955956.1514,0.0,0.0,0.0,0.0,0.0,0.0,-3215438270330.0933,0.0
1.3,-1,-1,1,29785.452695428303,0.0,0.00029785452695428295,0.0,0.0,1.6375870908218165e+23,-2.9739417923386234e+24,1.415855578879256e+24,0.0,163758709082.1816,-3438676208880.8486,1415855578879.2559,0.0,0.0,1399626391735.587,0.0,0.0,0.0,0.0,0.0,0.0,163758709082.18137,564648376094.0419,1415855578879.2537,0.0,0.0,-5402950976710.4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1334218840013093e-64,13241183.465507727,1681257494741.084,1674692.1333427208,0.0,0.0,0.0,0.0,7.657808814671669e-64,894194.2732801393,787197637456.3175,6011467.018606327,0.0,0.0,0.0,0.0,62589821.105793394,163927941057.22394,564834959273.657,1416085399913.9932,0.0,0.0,0.0,0.0,0.0,0.0,1.726578849919423e+16,0.0,0.0,0.0,19963.893137619132,0.0,0.0,0.0,-1399626391735.587,0.0,0.0,0.0,771765510344.4103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5402950976710.4795,0.0,0.0,0.0,-4775090075355.404,0.0,-1.262177448353619e-18,29785.452695427175,-1.2621774483536189e-26,0.0002978545269542717,0.0,1.6375870908218165e+23,-2.9739417750728345e+24,1.415855578879256e+24,0.0,163758709082.1816,-3438676188916.9556,1415855578879.2559,0.0,0.0,0.0,0.0,0.0,0.0,771765510344.4103,0.0,0.0,163758709082.18137,564648376094.0419,1415855578879.2537,0.0,0.0,0.0,0.0,0.0,0.0,-4775090075355.404,0.0
1.32,-1,-1,1,66711.85700633391,0.0,0.0006671185700633391,0.0,0.0,1.6357978194768422e+23,-4.966902312564751e+24,1.4156675567830583e+24,0.0,163579781947.68417,-5743074345991.416,1415667556783.058,0.0,0.0,1285949909923.7634,0.0,0.0,0.0,0.0,0.0,0.0,163579781947.68393,564447224979.496,1415667556783.056,0.0,0.0,-7593471480894.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.577601394239395e-64,12993206.862221558,1681768766609.0542,2023355.982776857,0.0,0.0,0.0,0.0,7.568972908778506e-64,1253195.964740927,786189259137.013,5941734.565663727,0.0,0.0,0.0,0.0,62589821.10579339,163927941057.22382,564834959273.6567,1416085399913.9932,0.0,0.0,0.0,0.0,0.0,0.0,1.6209256930223596e+16,0.0,0.0,0.0,18742.258612185484,0.0,0.0,0.0,-1285949909923.7634,0.0,0.0,0.0,763334648552.7404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7593471480894.668,0.0,0.0,0.0,-7070856200781.388,0.0,-2.524354896707238e-18,66711.85700633179,-2.5243548967072378e-26,0.0006671185700633178,0.0,1.6357978194768422e+23,-4.966902296355494e+24,1.4156675567830583e+24,0.0,163579781947.68417,-5743074327249.156,1415667556783.058,0.0,0.0,0.0,0.0,0.0,0.0,763334648552.7404,0.0,0.0,163579781947.68393,564447224979.496,1415667556783.056,0.0,0.0,0.0,0.0,0.0,0.0,-7070856200781.388,0.0
1.34,-1,-1,1,120731.91014617949,0.0,0.0012073191014617948,0.0,0.0,1.631988750541987e+23,-7.882221181410666e+24,1.4152739867191915e+24,0.0,163198875054.19867,-9113966695474.365,1415273986719.1912,0.0,0.0,1119564157827.3154,0.0,0.0,0.0,0.0,0.0,0.0,163198875054.1985,564024827203.9318,1415273986719.19,0.0,0.0,-10797555680505.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3138710781122544e-64,12634397.780845564,1682405883842.1235,2601305.1831805585,0.0,0.0,0.0,0.0,7.421718965629585e-64,1805872.3209274241,784923788839.7021,5826145.179491168,0.0,0.0,0.0,0.0,62589821.10579341,163927941057.2245,564834959273.6582,1416085399913.994,0.0,0.0,0.0,0.0,0.0,0.0,1.4553575507227874e+16,0.0,0.0,0.0,16827.845783592667,0.0,0.0,0.0,-1119564157827.3154,0.0,0.0,0.0,751211260448.4512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10797555680505.607,0.0,0.0,0.0,-10429202766298.896,0.0,-1.262177448353619e-18,120731.91014617585,-1.2621774483536189e-26,0.0012073191014617584,0.0,1.631988750541987e+23,-7.882221166857089e+24,1.4152739867191915e+24,0.0,163198875054.19867,-9113966678646.518,1415273986719.1912,0.0,0.0,0.0,0.0,0.0,0.0,751211260448.4512,0.0,0.0,163198875054.1985,564024827203.9318,1415273986719.19,0.0,0.0,0.0,0.0,0.0,0.0,-10429202766298.896,0.0
1.36,-1,-1,1,199259.4223819626,0.0,0.0019925942238196255,0.0,0.0,1.623911179497239e+23,-1.211970389911452e+25,1.4144486960171106e+24,0.0,162391117949.72388,-14013635896953.094,1414448696017.1104,0.0,0.0,877576444078.2863,0.0,0.0,0.0,0.0,0.0,0.0,162391117949.7237,563140384403.3057,1414448696017.1086,0.0,0.0,-15454352725434.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4240827160364935e-64,12142895.383191515,1683168160059.6072,3472795.3845981434,0.0,0.0,0.0,0.0,7.199676628432927e-64,2603311.4466414195,783396630076.6793,5651847.655132114,0.0,0.0,0.0,0.0,62589821.105793424,163927941057.22443,564834959273.6581,1416085399913.994,0.0,0.0,0.0,0.0,0.0,0.0,1.2019879946291932e+16,0.0,0.0,0.0,13898.2125714086,0.0,0.0,0.0,-877576444078.2863,0.0,0.0,0.0,733901722878.1383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15454352725434.686,0.0,0.0,0.0,-15310677990336.318,0.0,-1.262177448353619e-18,199259.42238195648,-1.2621774483536189e-26,0.0019925942238195648,0.0,1.623911179497239e+23,-1.2119703887094637e+25,1.4144486960171106e+24,0.0,162391117949.72388,-14013635883054.88,1414448696017.1104,0.0,0.0,0.0,0.0,0.0,0.0,733901722878.1383,0.0,0.0,162391117949.7237,563140384403.3057,1414448696017.1086,0.0,0.0,0.0,0.0,0.0,0.0,-15310677990336.318,0.0
1.3800000000000001,-1,-1,1,312616.2285013834,0.0,0.0031261622850138333,0.0,0.0,1.606880490532106e+23,-1.8235708576272458e+25,1.4127213757100527e+24,0.0,160688049053.21057,-21085381494303.49,1412721375710.0522,0.0,0.0,528115715821.5148,0.0,0.0,0.0,0.0,0.0,0.0,160688049053.21027,561299762077.3021,1412721375710.0496,0.0,0.0,-22174796972202.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.954295568930862e-64,11514227.595628096,1684031408838.5322,4673988.133922774,0.0,0.0,0.0,0.0,6.893634044606015e-64,3670614.6273505134,781649704604.8103,5411609.484251763,0.0,0.0,0.0,0.0,62589821.10579339,163927941057.22412,564834959273.6576,1416085399913.9927,0.0,0.0,0.0,0.0,0.0,0.0,8995422676698838.0,0.0,0.0,0.0,10401.126890539192,0.0,0.0,0.0,-528115715821.5148,0.0,0.0,0.0,709376191524.9081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22174796972202.3,0.0,0.0,0.0,-22356057437504.56,0.0,-1.262177448353619e-18,312616.22850137413,-1.2621774483536189e-26,0.0031261622850137405,0.0,1.606880490532106e+23,-1.8235708567277044e+25,1.4127213757100527e+24,0.0,160688049053.21057,-21085381483902.37,1412721375710.0522,0.0,0.0,0.0,0.0,0.0,0.0,709376191524.9081,0.0,0.0,160688049053.21027,561299762077.3021,1412721375710.0496,0.0,0.0,0.0,0.0,0.0,0.0,-22356057437504.56,0.0
1.4000000000000001,-1,-1,1,475053.95666359214,0.0,0.00475053956663592,0.0,0.0,1.5712299751737695e+23,-2.6997860015744226e+25,1.4091225853020337e+24,0.0,157122997517.3769,-31216784123347.25,1409122585302.0332,0.0,0.0,27211411724.478878,0.0,0.0,0.0,0.0,0.0,0.0,157122997517.37665,557501650991.6622,1409122585302.0308,0.0,0.0,-31801497186063.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.867791333786745e-64,10774344.979760697,1684948735878.405,6176067.206705937,0.0,0.0,0.0,0.0,6.510934875068492e-64,4977148.645937594,779772649512.8479,5111193.601972989,0.0,0.0,0.0,0.0,62589821.10579341,163927941057.22443,564834959273.6576,1416085399913.993,0.0,0.0,0.0,0.0,0.0,0.0,6213052752816226.0,0.0,0.0,0.0,7183.959262642544,0.0,0.0,0.0,-27211411724.478878,0.0,0.0,0.0,674866700564.5669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31801497186063.39,0.0,0.0,0.0,-32449152467719.5,0.0,-2.524354896707238e-18,475053.9566635783,-2.5243548967072378e-26,0.004750539566635782,0.0,1.5712299751737695e+23,-2.6997860009531152e+25,1.4091225853020337e+24,0.0,157122997517.3769,-31216784116163.27,1409122585302.0332,0.0,0.0,0.0,0.0,0.0,0.0,674866700564.5669,0.0,0.0,157122997517.37665,557501650991.6622,1409122585302.0308,0.0,0.0,0.0,0.0,0.0,0.0,-32449152467719.5,0.0
1.42,-1,-1,1,706411.4666511521,0.0,0.00706411466651152,0.0,0.0,1.4971265835032242e+23,-3.947362059340545e+25,1.4016647589129445e+24,0.0,149712658350.3224,-45642117260873.734,1401664758912.9443,0.0,0.0,-686245380960.0815,0.0,0.0,0.0,0.0,0.0,0.0,149712658350.3221,549732303096.2219,1401664758912.943,0.0,0.0,-45505604183009.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0019774371724063e-63,9982294.227042926,1685861247452.2073,7865374.9884224925,0.0,0.0,0.0,0.0,6.080538248849923e-64,6422768.492228056,777883922179.2488,4773331.250355167,0.0,0.0,0.0,0.0,62589821.105793394,163927941057.22433,564834959273.6578,1416085399913.9941,0.0,0.0,0.0,0.0,0.0,0.0,4120950164684457.5,0.0,0.0,0.0,4764.926242265385,0.0,0.0,0.0,686245380960.0815,0.0,0.0,0.0,626519892065.6805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45505604183009.836,0.0,0.0,0.0,-46818369451270.68,0.0,-1.8932661725304287e-18,706411.4666511317,-1.8932661725304283e-26,0.007064114666511316,0.0,1.4971265835032242e+23,-3.947362058928446e+25,1.4016647589129445e+24,0.0,149712658350.3224,-45642117256108.766,1401664758912.9443,0.0,0.0,0.0,0.0,0.0,0.0,626519892065.6805,0.0,0.0,149712658350.3221,549732303096.2219,1401664758912.943,0.0,0.0,0.0,0.0,0.0,0.0,-46818369451270.68,0.0
1.44,-1,-1,1,1035210.1781502528,0.0,0.010352101781502527,0.0,0.0,1.3437513681941756e+23,-5.719550322586667e+25,1.3862595533915865e+24,0.0,134375136819.41753,-66133377830201.08,1386259553391.5862,0.0,0.0,-1699899332508.2422,0.0,0.0,0.0,0.0,0.0,0.0,134375136819.41736,533922880936.402,1386259553391.584,0.0,0.0,-64967401378629.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2192906920279225e-63,9213252.728727149,1686714490600.8376,9571302.744277166,0.0,0.0,0.0,0.0,5.645911720324699e-64,7864056.371076868,776098137559.8079,4432144.12353424,0.0,0.0,0.0,0.0,62589821.10579337,163927941057.22372,564834959273.6562,1416085399913.992,0.0,0.0,0.0,0.0,0.0,0.0,2707714177409756.5,0.0,0.0,0.0,3130.8455149643123,0.0,0.0,0.0,1699899332508.2422,0.0,0.0,0.0,558752181372.8611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64967401378629.2,0.0,0.0,0.0,-67226052889379.414,0.0,-1.262177448353619e-18,1035210.1781502208,-1.2621774483536189e-26,0.010352101781502206,0.0,1.3437513681941756e+23,-5.719550322315894e+25,1.3862595533915865e+24,0.0,134375136819.41753,-66133377827070.2,1386259553391.5862,0.0,0.0,0.0,0.0,0.0,0.0,558752181372.8611,0.0,0.0,134375136819.41736,533922880936.402,1386259553391.584,0.0,0.0,0.0,0.0,0.0,0.0,-67226052889379.414,0.0
