sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:p,tot:g_CB:I,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:p,tot:g_IB:I,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:p,tot:g_VB:I,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p
1.1400000000000001,-1,-1,1,-39806.34728840584,0.0,-0.00039806347288405834,0.0,5.890711874153179e+23,1.0077073001781485e+23,0.0,1.4160313861859184e+24,967714889918.7102,100770730017.81482,0.0,1416031386185.918,993082982261.5995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664735120671.1119,100770730017.81467,0.0,1416031386185.9155,-690103213014.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000269807428.2642,7638267.077666393,3.846202724806818e-65,301923.20272733096,0.0,0.0,0.0,0.0,996824925120.3257,216942.62112490262,7.699872920812095e-64,6044482.2837765,0.0,0.0,0.0,0.0,664737522005.554,100777477279.20198,62589821.105793476,1416085399914.0022,0.0,0.0,0.0,0.0,56964157251704.74,0.0,0.0,0.0,93.57962898511323,0.0,0.0,0.0,-993082982261.5995,0.0,0.0,0.0,994595025459.8562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690103213014.0023,0.0,0.0,0.0,-691615256118.6791,0.0,0.0,0.0,-1.262177448353619e-18,-39806.347288404366,-1.2621774483536189e-26,-0.00039806347288404365,5.89071187472282e+23,1.0077073001781485e+23,0.0,1.4160313861859184e+24,967714890012.2898,100770730017.81482,0.0,1416031386185.918,0.0,0.0,0.0,0.0,994595025459.8562,0.0,0.0,0.0,664735120671.1119,100770730017.81467,0.0,1416031386185.9155,0.0,0.0,0.0,0.0,-691615256118.6791,0.0,0.0,0.0
1.16,-1,-1,1,-37292.75803946683,0.0,-0.00037292758039466825,0.0,4.93571940941178e+23,1.0077022328042225e+23,0.0,1.416030314626611e+24,810830552739.4667,100770223280.42223,0.0,1416030314626.6108,991327047117.3273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664733903346.7341,100770223280.42207,0.0,1416030314626.6096,-845230397724.5956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000131168356.5347,7646118.622412004,3.7919361938395165e-65,297663.0317749131,0.0,0.0,0.0,0.0,996964149037.042,210380.02751557325,7.705299574143725e-64,6048742.427700872,0.0,0.0,0.0,0.0,664737522005.5538,100777477279.20181,62589821.10579344,1416085399914.0024,0.0,0.0,0.0,0.0,73829877606643.48,0.0,0.0,0.0,121.28631209126252,0.0,0.0,0.0,-991327047117.3273,0.0,0.0,0.0,994228191684.2231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845230397724.5956,0.0,0.0,0.0,-848131542170.2039,0.0,0.0,0.0,-1.262177448353619e-18,-37292.7580394656,-1.2621774483536189e-26,-0.000372927580394656,4.93571941015008e+23,1.0077022328042225e+23,0.0,1.416030314626611e+24,810830552860.7533,100770223280.42223,0.0,1416030314626.6108,0.0,0.0,0.0,0.0,994228191684.2231,0.0,0.0,0.0,664733903346.7341,100770223280.42207,0.0,1416030314626.6096,0.0,0.0,0.0,0.0,-848131542170.2039,0.0,0.0,0.0
1.18,-1,-1,1,-33774.21423470451,0.0,-0.000337742142347045,0.0,3.598916103446386e+23,1.0076923592314748e+23,0.0,1.416028543515237e+24,591223060179.6244,100769235923.14746,0.0,1416028543515.2368,988906232182.8782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664731777237.4813,100769235923.14731,0.0,1416028543515.2354,-1062414949240.7347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999974637630.0295,7653713.17225666,3.733592882080155e-65,293082.86020340235,0.0,0.0,0.0,0.0,997121280792.0157,204251.0325921073,7.711133905572229e-64,6053322.57016954,0.0,0.0,0.0,0.0,664737522005.5538,100777477279.20193,62589821.10579347,1416085399914.0015,0.0,0.0,0.0,0.0,92706963576828.1,0.0,0.0,0.0,152.29722819424933,0.0,0.0,0.0,-988906232182.8782,0.0,0.0,0.0,993677066014.8143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062414949240.7347,0.0,0.0,0.0,-1067185782920.3738,0.0,0.0,0.0,-1.8932661725304287e-18,-33774.21423470323,-1.8932661725304283e-26,-0.0003377421423470322,3.5989161043734564e+23,1.0076923592314748e+23,0.0,1.416028543515237e+24,591223060331.9218,100769235923.14746,0.0,1416028543515.2368,0.0,0.0,0.0,0.0,993677066014.8143,0.0,0.0,0.0,664731777237.4813,100769235923.14731,0.0,1416028543515.2354,0.0,0.0,0.0,0.0,-1067185782920.3738,0.0,0.0,0.0
1.2,-1,-1,1,-28785.27420428503,0.0,-0.00028785274204285024,0.0,1.7034706359171248e+23,1.0076727889804025e+23,0.0,1.4160254865682886e+24,279842900846.8985,100767278898.04024,0.0,1416025486568.2883,985527126330.0645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664727921891.296,100767278898.04012,0.0,1416025486568.285,-1370412147374.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999806596964.0913,7659744.738087582,3.6783298026758414e-65,288744.53092902934,0.0,0.0,0.0,0.0,997289896728.7932,199805.10115870132,7.716660213751885e-64,6057660.871835645,0.0,0.0,0.0,0.0,664737522005.5533,100777477279.20204,62589821.10579344,1416085399914.0007,0.0,0.0,0.0,0.0,112924313128474.84,0.0,0.0,0.0,185.50990369729698,0.0,0.0,0.0,-985527126330.0645,0.0,0.0,0.0,992841627360.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370412147374.463,0.0,0.0,0.0,-1377726648219.872,0.0,0.0,0.0,-6.310887241768095e-19,-28785.27420428397,-6.3108872417680944e-27,-0.00028785274204283967,1.7034706370463667e+23,1.0076727889804025e+23,0.0,1.4160254865682886e+24,279842901032.4082,100767278898.04024,0.0,1416025486568.2883,0.0,0.0,0.0,0.0,992841627360.987,0.0,0.0,0.0,664727921891.296,100767278898.04012,0.0,1416025486568.285,0.0,0.0,0.0,0.0,-1377726648219.872,0.0,0.0,0.0
1.22,-1,-1,1,-21635.1611129615,0.0,-0.00021635161112961497,0.0,-1.0130544686550708e+23,1.0076333535088444e+23,0.0,1.416019984799318e+24,-166422652229.4692,100763335350.88441,0.0,1416019984799.3176,980754533361.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664720685517.4855,100763335350.88428,0.0,1416019984799.3154,-1811897871108.2983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999636774295.272,7662112.274828794,3.6411198327394265e-65,285823.41955571045,0.0,0.0,0.0,0.0,997460227223.4281,199054.2816670316,7.720381210906602e-64,6060581.964598125,0.0,0.0,0.0,0.0,664737522005.5548,100777477279.20193,62589821.105793476,1416085399914.0027,0.0,0.0,0.0,0.0,133793097864145.92,0.0,0.0,0.0,219.7927444721572,0.0,0.0,0.0,-980754533361.344,0.0,0.0,0.0,991573199005.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811897871108.2983,0.0,0.0,0.0,-1822716536532.6377,0.0,0.0,0.0,-6.310887241768095e-19,-21635.161112960788,-6.3108872417680944e-27,-0.00021635161112960785,-1.0130544673171406e+23,1.0076333535088444e+23,0.0,1.416019984799318e+24,-166422652009.6766,100763335350.88441,0.0,1416019984799.3176,0.0,0.0,0.0,0.0,991573199005.478,0.0,0.0,0.0,664720685517.4855,100763335350.88428,0.0,1416019984799.3154,0.0,0.0,0.0,0.0,-1822716536532.6377,0.0,0.0,0.0
1.24,-1,-1,1,-11302.598425140646,0.0,-0.00011302598425140643,0.0,-4.9386512770345186e+23,1.0075526990554379e+23,0.0,1.4160096953924137e+24,-811312194349.9219,100755269905.54376,0.0,1416009695392.4133,973942907449.3995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664706686561.948,100755269905.54367,0.0,1416009695392.4111,-2449961788361.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999477374802.6947,7657613.729184764,3.6493563015317616e-65,286469.88129372854,0.0,0.0,0.0,0.0,997620036145.3853,205086.84602491776,7.719557563991701e-64,6059935.506987087,0.0,0.0,0.0,0.0,664737522005.5537,100777477279.20177,62589821.10579346,1416085399914.002,0.0,0.0,0.0,0.0,154939982498257.16,0.0,0.0,0.0,254.53244244586676,0.0,0.0,0.0,-973942907449.3995,0.0,0.0,0.0,989654177803.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2449961788361.273,0.0,0.0,0.0,-2465673058460.524,0.0,0.0,0.0,-1.8932661725304287e-18,-11302.598425140275,-1.8932661725304283e-26,-0.00011302598425140273,-4.938651275485122e+23,1.0075526990554379e+23,0.0,1.4160096953924137e+24,-811312194095.39,100755269905.54376,0.0,1416009695392.4133,0.0,0.0,0.0,0.0,989654177803.1875,0.0,0.0,0.0,664706686561.948,100755269905.54367,0.0,1416009695392.4111,0.0,0.0,0.0,0.0,-2465673058460.524,0.0,0.0,0.0
1.26,-1,-1,1,3713.379058936159,0.0,3.713379058936158e-05,0.0,-1.0643533138263224e+24,1.007385695684206e+23,0.0,1.4159898029381313e+24,-1748499284854.4653,100738569568.42058,0.0,1415989802938.1309,964138646408.2406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664678920789.7732,100738569568.42046,0.0,1415989802938.1282,-3377316852052.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999341389003.411,7641539.665306845,3.748482189105509e-65,294251.1378808956,0.0,0.0,0.0,0.0,997756319799.3785,222490.42144209106,7.70964497480524e-64,6052154.2999412455,0.0,0.0,0.0,0.0,664737522005.5542,100777477279.20193,62589821.105793454,1416085399914.0022,0.0,0.0,0.0,0.0,176588803321414.94,0.0,0.0,0.0,290.096711599268,0.0,0.0,0.0,-964138646408.2406,0.0,0.0,0.0,986769732151.2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3377316852052.481,0.0,0.0,0.0,-3399947937505.394,0.0,0.0,0.0,-1.262177448353619e-18,3713.379058936059,-1.2621774483536189e-26,3.7133790589360584e-05,-1.0643533136497337e+24,1.007385695684206e+23,0.0,1.4159898029381313e+24,-1748499284564.3687,100738569568.42058,0.0,1415989802938.1309,0.0,0.0,0.0,0.0,986769732151.2521,0.0,0.0,0.0,664678920789.7732,100738569568.42046,0.0,1415989802938.1282,0.0,0.0,0.0,0.0,-3399947937505.394,0.0,0.0,0.0
1.28,-1,-1,1,25603.117410706232,0.0,0.0002560311741070623,0.0,-1.8959771364163957e+24,1.0070366670258052e+23,0.0,1.4159502987907496e+24,-3114675008815.197,100703666702.58049,0.0,1415950298790.7493,949943235563.4703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664622779785.3945,100703666702.58037,0.0,1415950298790.7473,-4729241024164.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999240662378.3286,7607155.161787394,4.008044665125215e-65,314626.5713723928,0.0,0.0,0.0,0.0,997857236519.4877,257891.44831219435,7.683688726079659e-64,6031778.995527424,0.0,0.0,0.0,0.0,664737522005.5549,100777477279.20206,62589821.105793476,1416085399914.003,0.0,0.0,0.0,0.0,199503479508262.8,0.0,0.0,0.0,327.7405037544668,0.0,0.0,0.0,-949943235563.4703,0.0,0.0,0.0,982467575464.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4729241024164.0625,0.0,0.0,0.0,-4761765363737.485,0.0,0.0,0.0,-6.310887241768095e-19,25603.117410705334,-6.3108872417680944e-27,0.0002560311741070533,-1.895977136216893e+24,1.0070366670258052e+23,0.0,1.4159502987907496e+24,-3114675008487.4575,100703666702.58049,0.0,1415950298790.7493,0.0,0.0,0.0,0.0,982467575464.633,0.0,0.0,0.0,664622779785.3945,100703666702.58037,0.0,1415950298790.7473,0.0,0.0,0.0,0.0,-4761765363737.485,0.0,0.0,0.0
1.3,-1,-1,1,57537.23364819386,0.0,0.0005753723364819386,0.0,-3.109174537380585e+24,1.0063027466252899e+23,0.0,1.415870252016332e+24,-5107692515706.075,100630274662.52896,0.0,1415870252016.3315,929324671089.5151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664507721519.804,100630274662.52884,0.0,1415870252016.3293,-6701524908315.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999184434336.1223,7545156.282256375,4.526955452668247e-65,355360.69145673537,0.0,0.0,0.0,0.0,997913559345.1339,320518.91615242924,7.631797645079096e-64,5991045.130718013,0.0,0.0,0.0,0.0,664737522005.5537,100777477279.20186,62589821.10579345,1416085399914.002,0.0,0.0,0.0,0.0,223856691427339.0,0.0,0.0,0.0,367.7474949210882,0.0,0.0,0.0,-929324671089.5151,0.0,0.0,0.0,976100964508.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6701524908315.401,0.0,0.0,0.0,-6748301201366.149,0.0,0.0,0.0,-1.262177448353619e-18,57537.23364819161,-1.2621774483536189e-26,0.0005753723364819161,-3.109174537156733e+24,1.0063027466252899e+23,0.0,1.415870252016332e+24,-5107692515338.335,100630274662.52896,0.0,1415870252016.3315,0.0,0.0,0.0,0.0,976100964508.0165,0.0,0.0,0.0,664507721519.804,100630274662.52884,0.0,1415870252016.3293,0.0,0.0,0.0,0.0,-6748301201366.149,0.0,0.0,0.0
1.32,-1,-1,1,104061.25506702614,0.0,0.0010406125506702611,0.0,-4.876593482101129e+24,1.0047549239237064e+23,0.0,1.4157058173441187e+24,-8011174583866.737,100475492392.37062,0.0,1415705817344.1184,899362988637.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664270010690.3813,100475492392.37051,0.0,1415705817344.1157,-9574807583194.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999178583519.9556,7443430.337265928,5.43499222292614e-65,426641.02908185194,0.0,0.0,0.0,0.0,997919419449.2343,422461.48233429325,7.540993964122594e-64,5919765.230913998,0.0,0.0,0.0,0.0,664737522005.5549,100777477279.20212,62589821.10579343,1416085399914.0022,0.0,0.0,0.0,0.0,246358501423992.3,0.0,0.0,0.0,404.7130383886397,0.0,0.0,0.0,-899362988637.319,0.0,0.0,0.0,966750190339.2638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9574807583194.436,0.0,0.0,0.0,-9642194784491.656,0.0,0.0,0.0,-1.262177448353619e-18,104061.25506702258,-1.2621774483536189e-26,0.0010406125506702256,-4.876593481854771e+24,1.0047549239237064e+23,0.0,1.4157058173441187e+24,-8011174583462.023,100475492392.37062,0.0,1415705817344.1184,0.0,0.0,0.0,0.0,966750190339.2638,0.0,0.0,0.0,664270010690.3813,100475492392.37051,0.0,1415705817344.1157,0.0,0.0,0.0,0.0,-9642194784491.656,0.0,0.0,0.0
1.34,-1,-1,1,171613.21956145676,0.0,0.0017161321956145673,0.0,-7.442727264988554e+24,1.0014909271544627e+23,0.0,1.415365377652472e+24,-12226770125246.994,100149092715.44624,0.0,1415365377652.4717,855917365989.4174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663777467510.8351,100149092715.44608,0.0,1415365377652.4697,-13746464958747.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999225186783.3639,7287850.439523619,6.883880526532483e-65,540378.1008206367,0.0,0.0,0.0,0.0,997872738626.9303,577889.9488919148,7.396105127489983e-64,5806028.834375868,0.0,0.0,0.0,0.0,664737522005.5538,100777477279.20193,62589821.10579343,1416085399914.0015,0.0,0.0,0.0,0.0,258728283691644.28,0.0,0.0,0.0,425.0338803194463,0.0,0.0,0.0,-855917365989.4174,0.0,0.0,0.0,953119165893.8817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13746464958747.252,0.0,0.0,0.0,-13843666758226.67,0.0,0.0,0.0,-1.8932661725304287e-18,171613.2195614516,-1.8932661725304283e-26,0.001716132195614516,-7.442727264729824e+24,1.0014909271544627e+23,0.0,1.415365377652472e+24,-12226770124821.957,100149092715.44624,0.0,1415365377652.4717,0.0,0.0,0.0,0.0,953119165893.8817,0.0,0.0,0.0,663777467510.8351,100149092715.44608,0.0,1415365377652.4697,0.0,0.0,0.0,0.0,-13843666758226.67,0.0,0.0,0.0
1.36,-1,-1,1,269175.0318482875,0.0,0.0026917503184828748,0.0,-1.1148600107851626e+25,9.946291708891117e+22,0.0,1.4146587169330285e+24,-18314707214683.258,99462917088.91115,0.0,1414658716933.028,793207797371.9485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662758871523.704,99462917088.91103,0.0,1414658716933.0261,-19770673883578.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999321886767.1212,7065199.414699835,9.017205417946146e-65,707843.5066035507,0.0,0.0,0.0,0.0,997775860041.9227,800148.0235855045,7.182772629113854e-64,5638564.370394626,0.0,0.0,0.0,0.0,664737522005.5535,100777477279.20187,62589821.10579342,1416085399914.0012,0.0,0.0,0.0,0.0,252898488402595.8,0.0,0.0,0.0,415.45680402219296,0.0,0.0,0.0,-793207797371.9485,0.0,0.0,0.0,933405586391.0646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19770673883578.914,0.0,0.0,0.0,-19910871672182.555,0.0,0.0,0.0,-1.262177448353619e-18,269175.0318482788,-1.2621774483536189e-26,0.002691750318482788,-1.114860010759873e+25,9.946291708891117e+22,0.0,1.4146587169330285e+24,-18314707214267.805,99462917088.91115,0.0,1414658716933.028,0.0,0.0,0.0,0.0,933405586391.0646,0.0,0.0,0.0,662758871523.704,99462917088.91103,0.0,1414658716933.0261,0.0,0.0,0.0,0.0,-19910871672182.555,0.0,0.0,0.0
1.3800000000000001,-1,-1,1,409071.45636006765,0.0,0.004090714563600676,0.0,-1.6461999427715222e+25,9.802892933665547e+22,0.0,1.4131947398952798e+24,-27043458081750.777,98028929336.65544,0.0,1413194739895.2795,703303368639.6592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660665780416.6553,98028929336.6553,0.0,1413194739895.2778,-28407427230807.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999461179415.0221,6768971.8183457125,1.1911088768297578e-64,935013.1402228151,0.0,0.0,0.0,0.0,997636267959.395,1095945.83475161,6.893384281551625e-64,5411395.914678339,0.0,0.0,0.0,0.0,664737522005.5533,100777477279.20172,62589821.10579345,1416085399914.0022,0.0,0.0,0.0,0.0,227946244724430.03,0.0,0.0,0.0,374.46573492884636,0.0,0.0,0.0,-703303368639.6592,0.0,0.0,0.0,905142029400.8894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28407427230807.117,0.0,0.0,0.0,-28609265891193.84,0.0,0.0,0.0,-1.262177448353619e-18,409071.4563600521,-1.2621774483536189e-26,0.00409071456360052,-1.6461999427487296e+25,9.802892933665547e+22,0.0,1.4131947398952798e+24,-27043458081376.348,98028929336.65544,0.0,1413194739895.2795,0.0,0.0,0.0,0.0,905142029400.8894,0.0,0.0,0.0,660665780416.6553,98028929336.6553,0.0,1413194739895.2778,0.0,0.0,0.0,0.0,-28609265891193.84,0.0,0.0,0.0
1.4000000000000001,-1,-1,1,608013.049912431,0.0,0.00608013049912431,0.0,-2.4016853394024926e+25,9.50564327474977e+22,0.0,1.4101782103199716e+24,-39454427809259.84,95056432747.49768,0.0,1410178210319.9714,575457680534.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656406858492.1715,95056432747.49753,0.0,1410178210319.9705,-40686292348286.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999630558296.3044,6406658.9435420865,1.5498860868850588e-64,1216653.9239184302,0.0,0.0,0.0,0.0,997466457812.908,1458025.7755921667,6.534607055965523e-64,5129756.432016866,0.0,0.0,0.0,0.0,664737522005.554,100777477279.20175,62589821.105793454,1416085399914.0012,0.0,0.0,0.0,0.0,189993859192798.56,0.0,0.0,0.0,312.1182812228799,0.0,0.0,0.0,-575457680534.044,0.0,0.0,0.0,864988199828.2166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40686292348286.06,0.0,0.0,0.0,-40975822867268.08,0.0,0.0,0.0,-6.310887241768095e-19,608013.0499124106,-6.3108872417680944e-27,0.006080130499124105,-2.401685339383493e+25,9.50564327474977e+22,0.0,1.4101782103199716e+24,-39454427808947.72,95056432747.49768,0.0,1410178210319.9714,0.0,0.0,0.0,0.0,864988199828.2166,0.0,0.0,0.0,656406858492.1715,95056432747.49753,0.0,1410178210319.9705,0.0,0.0,0.0,0.0,-40975822867268.08,0.0,0.0,0.0
1.42,-1,-1,1,888788.9995565743,0.0,0.00888788999556574,0.0,-3.4677055038992745e+25,8.894757840276178e+22,0.0,1.4040046337019471e+24,-56966803362094.484,88947578402.76176,0.0,1404004633701.9468,395034260589.41974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647834548547.4479,88947578402.76163,0.0,1404004633701.9446,-58009672171231.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999814488812.6627,6003416.874953272,1.953121987183785e-64,1533196.1951765004,0.0,0.0,0.0,0.0,997281975436.1692,1861401.879831882,6.131371138211466e-64,4813215.412525147,0.0,0.0,0.0,0.0,664737522005.5543,100777477279.202,62589821.105793424,1416085399914.0024,0.0,0.0,0.0,0.0,147627778767262.03,0.0,0.0,0.0,242.52009388804436,0.0,0.0,0.0,-395034260589.41974,0.0,0.0,0.0,808392719219.5071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58009672171231.36,0.0,0.0,0.0,-58423030629618.875,0.0,0.0,0.0,-6.310887241768095e-19,888788.9995565461,-6.3108872417680944e-27,0.00888788999556546,-3.4677055038845136e+25,8.894757840276178e+22,0.0,1.4040046337019471e+24,-56966803361851.984,88947578402.76176,0.0,1404004633701.9468,0.0,0.0,0.0,0.0,808392719219.5071,0.0,0.0,0.0,647834548547.4479,88947578402.76163,0.0,1404004633701.9446,0.0,0.0,0.0,0.0,-58423030629618.875,0.0,0.0,0.0
1.44,-1,-1,1,1283612.2423224763,0.0,0.012836122423224761,0.0,-4.966254478299867e+25,7.646775191066626e+22,0.0,1.3914298624128803e+24,-81584679550587.16,76467751910.66624,0.0,1391429862412.8801,141383514938.48254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630710410301.4697,76467751910.6661,0.0,1391429862412.8782,-82356773475827.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999997860264.9711,5596308.161514801,2.3632280612849898e-64,1855133.1887147669,0.0,0.0,0.0,0.0,997097967154.4469,2269040.999670983,5.721265046357523e-64,4491279.463588995,0.0,0.0,0.0,0.0,664737522005.5544,100777477279.20195,62589821.10579344,1416085399914.0024,0.0,0.0,0.0,0.0,107983001519186.61,0.0,0.0,0.0,177.39241141080856,0.0,0.0,0.0,-141383514938.48254,0.0,0.0,0.0,728925492231.2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82356773475827.12,0.0,0.0,0.0,-82944315452942.38,0.0,0.0,0.0,-6.310887241768095e-19,1283612.242322435,-6.3108872417680944e-27,0.012836122423224348,-4.9662544782890705e+25,7.646775191066626e+22,0.0,1.3914298624128803e+24,-81584679550409.78,76467751910.66624,0.0,1391429862412.8801,0.0,0.0,0.0,0.0,728925492231.2407,0.0,0.0,0.0,630710410301.4697,76467751910.6661,0.0,1391429862412.8782,0.0,0.0,0.0,0.0,-82944315452942.38,0.0,0.0,0.0
