sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf
1.2,-1,-1,1,-43352.98687989582,0.0,-0.0004335298687989581,0.0,8.979201547984448e+23,1.416023335049813e+24,1.4566967464073673e+23,0.0,1144187847692.955,1416023335049.8127,145669674640.7367,0.0,1538454880614.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593690258964.744,1416023335049.8113,145669674640.73654,0.0,-987957291886.5726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593278501486.925,4205939.334924327,8208927.032068279,5.3578756183351675e-64,0.0,0.0,0.0,0.0,1940451400614.511,30957388.12063742,136556.32214950037,3.9436071911758547e-63,0.0,0.0,0.0,0.0,593698451725.8881,1416085399913.9958,145682734079.842,62589821.10579342,0.0,0.0,0.0,0.0,1486121016670608.5,0.0,0.0,0.0,1893.7113710932317,0.0,0.0,0.0,-1538454880614.784,0.0,0.0,0.0,1920791850799.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987957291886.5726,0.0,0.0,0.0,-1370294260178.057,0.0,0.0,0.0,-1.262177448353619e-18,-43352.98687989426,-1.2621774483536189e-26,-0.00043352986879894255,8.979201562845659e+23,1.416023335049813e+24,1.4566967464073673e+23,0.0,1144187849586.6665,1416023335049.8127,145669674640.7367,0.0,0.0,0.0,0.0,0.0,1920791850799.98,0.0,0.0,0.0,593690258964.744,1416023335049.8113,145669674640.73654,0.0,0.0,0.0,0.0,0.0,-1370294260178.057,0.0,0.0,0.0
1.22,-1,-1,1,-37356.01065428373,0.0,-0.00037356010654283726,0.0,6.041885695720885e+23,1.4160175192339882e+24,1.4566538590663174e+23,0.0,769896093015.6978,1416017519233.9878,145665385906.6317,0.0,1518569742200.9453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593683959905.2689,1416017519233.9863,145665385906.6315,0.0,-1342357609090.5178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593064182550.6743,4161667.405542839,8231861.668086488,5.301485878558011e-64,0.0,0.0,0.0,0.0,1940734761736.3645,31011496.891285017,141109.75285101973,3.9504992707912005e-63,0.0,0.0,0.0,0.0,593698451725.8884,1416085399913.9966,145682734079.84186,62589821.1057934,0.0,0.0,0.0,0.0,1.68249514982611e+16,0.0,0.0,0.0,21439.43973131437,0.0,0.0,0.0,-1518569742200.9453,0.0,0.0,0.0,1915769096478.8508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342357609090.5178,0.0,0.0,0.0,-1739556941928.9797,0.0,0.0,0.0,-2.524354896707238e-18,-37356.01065428253,-2.5243548967072378e-26,-0.00037356010654282523,6.041885863970403e+23,1.4160175192339882e+24,1.4566538590663174e+23,0.0,769896114455.138,1416017519233.9878,145665385906.6317,0.0,0.0,0.0,0.0,0.0,1915769096478.8508,0.0,0.0,0.0,593683959905.2689,1416017519233.9863,145665385906.6315,0.0,0.0,0.0,0.0,0.0,-1739556941928.9797,0.0,0.0,0.0
1.24,-1,-1,1,-28601.626395831398,0.0,-0.0002860162639583139,0.0,1.75403380570089e+23,1.4160064251567835e+24,1.4565650662329382e+23,0.0,223510314831.50977,1416006425156.7832,145656506623.2938,0.0,1489643693865.1658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593671614585.4088,1416006425156.7815,145656506623.29355,0.0,-1859804993619.0674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592858811397.2393,4107858.095995834,8246013.986786304,5.232947111755114e-64,0.0,0.0,0.0,0.0,1941004573519.8784,31077262.15813544,155668.4652491264,3.9588762315540895e-63,0.0,0.0,0.0,0.0,593698451725.8877,1416085399913.9958,145682734079.84207,62589821.10579343,0.0,0.0,0.0,0.0,3.865009616591049e+16,0.0,0.0,0.0,49250.44850466191,0.0,0.0,0.0,-1489643693865.1658,0.0,0.0,0.0,1908295193386.0242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1859804993619.0674,0.0,0.0,0.0,-2278456443889.4736,0.0,0.0,0.0,-1.8932661725304287e-18,-28601.626395830448,-1.8932661725304283e-26,-0.0002860162639583044,1.7540341922018494e+23,1.4160064251567835e+24,1.4565650662329382e+23,0.0,223510364081.95804,1416006425156.7832,145656506623.2938,0.0,0.0,0.0,0.0,0.0,1908295193386.0242,0.0,0.0,0.0,593671614585.4088,1416006425156.7815,145656506623.29355,0.0,0.0,0.0,0.0,0.0,-2278456443889.4736,0.0,0.0,0.0
1.26,-1,-1,1,-15790.659061644761,0.0,-0.0001579065906164476,0.0,-4.520624312709256e+23,1.415984659542197e+24,1.4563795299212376e+23,0.0,-576047143495.5485,1415984659542.1968,145637952992.12372,0.0,1447427162135.8352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593646884604.6907,1415984659542.195,145637952992.12354,0.0,-2617121190236.0757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592676764560.2703,4050350.7241689437,8244979.2845163075,5.1596978309840414e-64,0.0,0.0,0.0,0.0,1941242348280.3843,31147547.15506698,186114.91805900875,3.9678289218278267e-63,0.0,0.0,0.0,0.0,593698451725.8883,1416085399913.9954,145682734079.84204,62589821.1057934,0.0,0.0,0.0,0.0,6.395873765938534e+16,0.0,0.0,0.0,81500.35389291076,0.0,0.0,0.0,-1447427162135.8352,0.0,0.0,0.0,1897203451290.4443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2617121190236.0757,0.0,0.0,0.0,-3066897397890.325,0.0,0.0,0.0,-1.8932661725304287e-18,-15790.659061644243,-1.8932661725304283e-26,-0.0001579065906164424,-4.5206236731218827e+23,1.415984659542197e+24,1.4563795299212376e+23,0.0,-576047061995.195,1415984659542.1968,145637952992.12372,0.0,0.0,0.0,0.0,0.0,1897203451290.4443,0.0,0.0,0.0,593646884604.6907,1415984659542.195,145637952992.12354,0.0,0.0,0.0,0.0,0.0,-3066897397890.325,0.0,0.0,0.0
1.28,-1,-1,1,2978.2440126024576,0.0,2.9782440126024568e-05,0.0,-1.3713222139197534e+24,1.4159409690233883e+24,1.4559891329514319e+23,0.0,-1747427323079.282,1415940969023.388,145598913295.14316,0.0,1385697140795.4207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593596497578.1398,1415940969023.3857,145598913295.14297,0.0,-3726720961452.8433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592534550251.1958,4004379.0425672005,8219755.5422126055,5.101144415293753e-64,0.0,0.0,0.0,0.0,1941427192221.6372,31203733.32757725,241338.3884982893,3.974985450733309e-63,0.0,0.0,0.0,0.0,593698451725.8883,1416085399913.9963,145682734079.84198,62589821.105793424,0.0,0.0,0.0,0.0,8.672238087687795e+16,0.0,0.0,0.0,110507.25812541426,0.0,0.0,0.0,-1385697140795.4207,0.0,0.0,0.0,1880792630008.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3726720961452.8433,0.0,0.0,0.0,-4221816340159.01,0.0,0.0,0.0,-2.524354896707238e-18,2978.244012602211,-2.5243548967072378e-26,2.9782440126022108e-05,-1.3713221271973723e+24,1.4159409690233883e+24,1.4559891329514319e+23,0.0,-1747427212572.0234,1415940969023.388,145598913295.14316,0.0,0.0,0.0,0.0,0.0,1880792630008.851,0.0,0.0,0.0,593596497578.1398,1415940969023.3857,145598913295.14297,0.0,0.0,0.0,0.0,0.0,-4221816340159.01,0.0,0.0,0.0
1.3,-1,-1,1,30467.560291236037,0.0,0.00030467560291236036,0.0,-2.7176490360082187e+24,1.4158517344261975e+24,1.455163935421901e+23,0.0,-3463003903719.1055,1415851734426.1973,145516393542.19006,0.0,1295406605810.5283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593492591645.3262,1415851734426.195,145516393542.18988,0.0,-5351903101174.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592448937754.9666,4000061.8700623615,8158238.533087002,5.095655883788793e-64,0.0,0.0,0.0,0.0,1941538085501.9082,31209009.73701917,334297.1298355865,3.9756562712806745e-63,0.0,0.0,0.0,0.0,593698451725.889,1416085399913.9966,145682734079.84232,62589821.10579343,0.0,0.0,0.0,0.0,9.964847580447843e+16,0.0,0.0,0.0,126978.52303159726,0.0,0.0,0.0,-1295406605810.5283,0.0,0.0,0.0,1856600518382.4438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5351903101174.958,0.0,0.0,0.0,-5913096886768.346,0.0,0.0,0.0,-1.262177448353619e-18,30467.560291235117,-1.2621774483536189e-26,0.00030467560291235114,-2.717648936359743e+24,1.4158517344261975e+24,1.455163935421901e+23,0.0,-3463003776740.5825,1415851734426.1973,145516393542.19006,0.0,0.0,0.0,0.0,0.0,1856600518382.4438,0.0,0.0,0.0,593492591645.3262,1415851734426.195,145516393542.18988,0.0,0.0,0.0,0.0,0.0,-5913096886768.346,0.0,0.0,0.0
1.32,-1,-1,1,70655.37746004568,0.0,0.0007065537746004568,0.0,-4.6858174148748e+24,1.4156672869109226e+24,1.453416068659182e+23,0.0,-5970971153678.185,1415667286910.9224,145341606865.91815,0.0,1163520588780.7947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593276755412.4965,1415667286910.9207,145341606865.9181,0.0,-7727768497871.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592434071995.5225,4087049.1909742034,8045254.301233872,5.2064825306996465e-64,0.0,0.0,0.0,0.0,1941557305680.1443,31102694.6197195,482676.5138476441,3.962110791606009e-63,0.0,0.0,0.0,0.0,593698451725.8877,1416085399913.9958,145682734079.84177,62589821.1057934,0.0,0.0,0.0,0.0,9.812230239264462e+16,0.0,0.0,0.0,125033.77431205846,0.0,0.0,0.0,-1163520588780.7947,0.0,0.0,0.0,1821094489013.4175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7727768497871.475,0.0,0.0,0.0,-8385342273070.316,0.0,0.0,0.0,-1.8932661725304287e-18,70655.37746004334,-1.8932661725304283e-26,0.0007065537746004332,-4.685817316752495e+24,1.4156672869109226e+24,1.453416068659182e+23,0.0,-5970971028644.407,1415667286910.9224,145341606865.91815,0.0,0.0,0.0,0.0,0.0,1821094489013.4175,0.0,0.0,0.0,593276755412.4965,1415667286910.9207,145341606865.9181,0.0,0.0,0.0,0.0,0.0,-8385342273070.316,0.0,0.0,0.0
1.34,-1,-1,1,129207.11075717233,0.0,0.0012920711075717231,0.0,-7.553163920553121e+24,1.4152833650957128e+24,1.4497154249250349e+23,0.0,-9624729240507.662,1415283365095.7124,144971542492.50345,0.0,971469336432.9352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592827164701.4917,1415283365095.711,144971542492.50327,0.0,-11189025741642.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592497967090.8235,4334233.880013988,7863984.632159009,5.521387935867995e-64,0.0,0.0,0.0,0.0,1941474588322.573,30800587.605052497,707983.0197017596,3.923622351469569e-63,0.0,0.0,0.0,0.0,593698451725.8875,1416085399913.9956,145682734079.8418,62589821.105793424,0.0,0.0,0.0,0.0,8.35728890935144e+16,0.0,0.0,0.0,106493.97230520425,0.0,0.0,0.0,-971469336432.9352,0.0,0.0,0.0,1769259790190.9553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11189025741642.092,0.0,0.0,0.0,-11986816088906.123,0.0,0.0,0.0,-1.262177448353619e-18,129207.11075716814,-1.2621774483536189e-26,0.0012920711075716813,-7.553163836980233e+24,1.4152833650957128e+24,1.4497154249250349e+23,0.0,-9624729134013.691,1415283365095.7124,144971542492.50345,0.0,0.0,0.0,0.0,0.0,1769259790190.9553,0.0,0.0,0.0,592827164701.4917,1415283365095.711,144971542492.50327,0.0,0.0,0.0,0.0,0.0,-11986816088906.123,0.0,0.0,0.0
1.36,-1,-1,1,214083.02778716278,0.0,0.0021408302778716274,0.0,-1.1709252305284747e+25,1.4144822759683226e+24,1.4419030954838089e+23,0.0,-14920685454805.13,1414482275968.3223,144190309548.38086,0.0,693160914052.7604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591892042365.1007,1414482275968.3208,144190309548.38058,0.0,-16205738411222.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592639250851.312,4818503.11685434,7600001.836538074,6.138317728558125e-64,0.0,0.0,0.0,0.0,1941291121589.8674,30208717.363878924,1031208.9494999804,3.8482198178685656e-63,0.0,0.0,0.0,0.0,593698451725.8868,1416085399913.9946,145682734079.84174,62589821.10579339,0.0,0.0,0.0,0.0,6.231587432936902e+16,0.0,0.0,0.0,79406.91134394938,0.0,0.0,0.0,-693160914052.7604,0.0,0.0,0.0,1694068940428.5652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16205738411222.992,0.0,0.0,0.0,-17206646358191.863,0.0,0.0,0.0,-1.8932661725304287e-18,214083.02778715553,-1.8932661725304283e-26,0.002140830277871555,-1.1709252242968867e+25,1.4144822759683226e+24,1.4419030954838089e+23,0.0,-14920685375398.213,1414482275968.3223,144190309548.38086,0.0,0.0,0.0,0.0,0.0,1694068940428.5652,0.0,0.0,0.0,591892042365.1007,1414482275968.3208,144190309548.38058,0.0,0.0,0.0,0.0,0.0,-17206646358191.863,0.0,0.0,0.0
1.3800000000000001,-1,-1,1,336309.30441332504,0.0,0.0033630930441332497,0.0,-1.76934532423883e+25,1.412813245114824e+24,1.425497921021091e+23,0.0,-22546140740329.523,1412813245114.8237,142549792102.10907,0.0,292468457617.76373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589957492120.7291,1412813245114.821,142549792102.10883,0.0,-23428566690068.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592845548130.908,5597699.91209245,7248547.460127711,7.130953408969912e-64,0.0,0.0,0.0,0.0,1941021810150.2944,29256387.42750507,1463596.1958889002,3.7268976737078386e-63,0.0,0.0,0.0,0.0,593698451725.8888,1416085399913.9966,145682734079.84235,62589821.105793424,0.0,0.0,0.0,0.0,4.067998447710418e+16,0.0,0.0,0.0,51837.06327818055,0.0,0.0,0.0,-292468457617.76373,0.0,0.0,0.0,1585807491330.4539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23428566690068.04,0.0,0.0,0.0,-24721905671943.63,0.0,0.0,0.0,-1.262177448353619e-18,336309.30441331444,-1.2621774483536189e-26,0.0033630930441331435,-1.769345320170832e+25,1.412813245114824e+24,1.425497921021091e+23,0.0,-22546140688492.465,1412813245114.8237,142549792102.10907,0.0,0.0,0.0,0.0,0.0,1585807491330.4539,0.0,0.0,0.0,589957492120.7291,1412813245114.821,142549792102.10883,0.0,0.0,0.0,0.0,0.0,-24721905671943.63,0.0,0.0,0.0
1.4000000000000001,-1,-1,1,511020.5188144754,0.0,0.005110205188144753,0.0,-2.6245629281350175e+25,1.409351517062656e+24,1.3912922593444755e+23,0.0,-33443875736942.383,1409351517062.6555,139129225934.4475,0.0,-280151062747.06683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585988586062.0612,1409351517062.6538,139129225934.44733,0.0,-33749713260257.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593095042682.5154,6672823.918942423,6822846.928048567,8.500559978937141e-64,0.0,0.0,0.0,0.0,1940693829534.2256,27942374.008293018,1994596.3052003111,3.559501307645198e-63,0.0,0.0,0.0,0.0,593698451725.8876,1416085399913.9958,145682734079.8419,62589821.105793424,0.0,0.0,0.0,0.0,2.2873503219133308e+16,0.0,0.0,0.0,29146.8949412019,0.0,0.0,0.0,280151062747.06683,0.0,0.0,0.0,1431161372487.8042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33749713260257.37,0.0,0.0,0.0,-35461025666345.29,0.0,0.0,0.0,-6.310887241768095e-19,511020.5188144581,-6.3108872417680944e-27,0.00511020518814458,-2.624562925847666e+25,1.409351517062656e+24,1.3912922593444755e+23,0.0,-33443875707795.477,1409351517062.6555,139129225934.4475,0.0,0.0,0.0,0.0,0.0,1431161372487.8042,0.0,0.0,0.0,585988586062.0612,1409351517062.6538,139129225934.44733,0.0,0.0,0.0,0.0,0.0,-35461025666345.29,0.0,0.0,0.0
1.42,-1,-1,1,759155.349883855,0.0,0.007591553498838548,0.0,-3.838842812609096e+25,1.4022111452145507e+24,1.3204863868389336e+23,0.0,-48917014190161.7,1402211145214.5503,132048638683.89333,0.0,-1093139421666.8496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577918466174.1874,1402211145214.5486,132048638683.89305,0.0,-48401793234669.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593361642279.6763,7963431.914796424,6356860.114535536,1.0144652553522389e-63,0.0,0.0,0.0,0.0,1940340574877.8376,26364992.230313558,2585660.6460857,3.3585566506239207e-63,0.0,0.0,0.0,0.0,593698451725.8877,1416085399913.9954,145682734079.8419,62589821.10579341,0.0,0.0,0.0,0.0,1.14173905975292e+16,0.0,0.0,0.0,14548.776418755297,0.0,0.0,0.0,1093139421666.8496,0.0,0.0,0.0,1211732682970.0483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48401793234669.06,0.0,0.0,0.0,-50706665324757.12,0.0,0.0,0.0,-1.8932661725304287e-18,759155.3498838304,-1.8932661725304283e-26,0.007591553498838303,-3.8388428114673556e+25,1.4022111452145507e+24,1.3204863868389336e+23,0.0,-48917014175612.91,1402211145214.5503,132048638683.89333,0.0,0.0,0.0,0.0,0.0,1211732682970.0483,0.0,0.0,0.0,577918466174.1874,1402211145214.5486,132048638683.89305,0.0,0.0,0.0,0.0,0.0,-50706665324757.12,0.0,0.0,0.0
1.44,-1,-1,1,1110679.2078116308,0.0,0.011106792078116306,0.0,-5.558354427293677e+25,1.3875335296187413e+24,1.1745818428974206e+23,0.0,-70828141621426.67,1387533529618.741,117458184289.74203,0.0,-2244246487164.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561600657981.1797,1387533529618.7388,117458184289.74187,0.0,-69145495792243.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593621677988.4373,9326544.978782818,5896135.412363519,1.1881088326482264e-63,0.0,0.0,0.0,0.0,1939993209678.775,24698989.43944629,3179754.9506374053,3.146325602183771e-63,0.0,0.0,0.0,0.0,593698451725.8882,1416085399913.996,145682734079.8422,62589821.10579341,0.0,0.0,0.0,0.0,5873921714443865.0,0.0,0.0,0.0,7484.9303783308715,0.0,0.0,0.0,2244246487164.189,0.0,0.0,0.0,901225456061.6759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69145495792243.66,0.0,0.0,0.0,-72290967727984.53,0.0,0.0,0.0,-1.8932661725304287e-18,1110679.2078115982,-1.8932661725304283e-26,0.01110679207811598,-5.558354426706283e+25,1.3875335296187413e+24,1.1745818428974206e+23,0.0,-70828141613941.72,1387533529618.741,117458184289.74203,0.0,0.0,0.0,0.0,0.0,901225456061.6759,0.0,0.0,0.0,561600657981.1797,1387533529618.7388,117458184289.74187,0.0,0.0,0.0,0.0,0.0,-72290967727984.53,0.0,0.0,0.0
1.46,-1,-1,1,1610409.7177572774,0.0,0.016104097177572774,0.0,-8.001365463842943e+25,1.3573180968555903e+24,8.736992120572998e+22,0.0,-101958565912068.52,1357318096855.5898,87369921205.72997,0.0,-3879299608252.8936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528560468179.8416,1357318096855.5881,87369921205.72983,0.0,-98607826771995.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593858447648.1206,10615069.150926255,5480758.293268391,1.35224909020758e-63,0.0,0.0,0.0,0.0,1939674486582.1926,23124144.53371845,3723337.8068670905,2.945709722831785e-63,0.0,0.0,0.0,0.0,593698451725.888,1416085399913.9963,145682734079.84198,62589821.1057934,0.0,0.0,0.0,0.0,3516079438441895.0,0.0,0.0,0.0,4480.415484037483,0.0,0.0,0.0,3879299608252.8936,0.0,0.0,0.0,460382056934.5528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98607826771995.47,0.0,0.0,0.0,-102947508432702.47,0.0,0.0,0.0,-6.310887241768095e-19,1610409.7177572276,-6.3108872417680944e-27,0.016104097177572274,-8.001365463491335e+25,1.3573180968555903e+24,8.736992120572998e+22,0.0,-101958565907588.1,1357318096855.5898,87369921205.72997,0.0,0.0,0.0,0.0,0.0,460382056934.5528,0.0,0.0,0.0,528560468179.8416,1357318096855.5881,87369921205.72983,0.0,0.0,0.0,0.0,0.0,-102947508432702.47,0.0,0.0,0.0
1.48,-1,-1,1,2326836.949990659,0.0,0.023268369499906585,0.0,-1.150070483949558e+26,1.294709004554542e+24,2.494634965042519e+22,0.0,-146549408061880.28,1294709004554.5415,24946349650.425182,0.0,-6220398966317.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461094187813.97296,1294709004554.5396,24946349650.425148,0.0,-140790103283376.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594062791122.2705,11729409.80695887,5133508.403192907,1.4941997383119928e-63,0.0,0.0,0.0,0.0,1939397528916.3406,21762184.254608445,4183535.778647396,2.772214478474971e-63,0.0,0.0,0.0,0.0,593698451725.8888,1416085399913.997,145682734079.84225,62589821.10579345,0.0,0.0,0.0,0.0,2177991784505037.8,0.0,0.0,0.0,2775.3377835305873,0.0,0.0,0.0,6220398966317.847,0.0,0.0,0.0,-170613776128.72293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140790103283376.5,0.0,0.0,0.0,-146839888470790.12,0.0,0.0,0.0,1.262177448353619e-18,2326836.9499905836,1.2621774483536189e-26,0.023268369499905833,-1.1500704839277792e+26,1.294709004554542e+24,2.494634965042519e+22,0.0,-146549408059105.1,1294709004554.5415,24946349650.425182,0.0,0.0,0.0,0.0,0.0,-170613776128.72293,0.0,0.0,0.0,461094187813.97296,1294709004554.5396,24946349650.425148,0.0,0.0,0.0,0.0,0.0,-146839888470790.12,0.0,0.0,0.0
1.5,-1,-1,1,3363921.136934855,0.0,0.03363921136934855,0.0,-1.655995023714484e+26,1.1638048398001888e+24,-1.0568701397404726e+23,0.0,-211017580109830.2,1163804839800.1885,-105687013974.04724,0.0,-9603012524998.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321679442826.26117,1163804839800.186,-105687013974.04707,0.0,-201736247027658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594231387806.5247,12630171.161646197,4859524.100503983,1.608943006703305e-63,0.0,0.0,0.0,0.0,1939167696720.537,20661260.464752257,4550463.618589805,2.6319726997040273e-63,0.0,0.0,0.0,0.0,593698451725.8876,1416085399913.9954,145682734079.84183,62589821.10579342,0.0,0.0,0.0,0.0,1218581616355158.8,0.0,0.0,0.0,1552.7953898847336,0.0,0.0,0.0,9603012524998.35,0.0,0.0,0.0,-1082127695074.5088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201736247027658.0,0.0,0.0,0.0,-210257131856028.78,0.0,0.0,0.0,2.524354896707238e-18,3363921.1369347493,2.5243548967072378e-26,0.033639211369347485,-1.6559950237022976e+26,1.1638048398001888e+24,-1.0568701397404726e+23,0.0,-211017580108277.34,1163804839800.1885,-105687013974.04724,0.0,0.0,0.0,0.0,0.0,-1082127695074.5088,0.0,0.0,0.0,321679442826.26117,1163804839800.186,-105687013974.04707,0.0,0.0,0.0,0.0,0.0,-210257131856028.78,0.0,0.0,0.0
