sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:I,avg:g_CB:p,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:I,tot:g_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:I,avg:g_IB:p,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:I,tot:g_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:I,avg:g_VB:p,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:I,tot:g_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p
1.1400000000000001,-1,-1,1,-43184.927306722566,0.0,-0.00043184927306722556,0.0,0.0,1.663459509277087e+23,9.749918947174205e+23,1.4160342018620823e+24,0.0,166345950927.70865,1113011233392.9272,1416034201862.082,0.0,0.0,1507388525193.5857,0.0,0.0,0.0,0.0,0.0,0.0,166345950927.70834,560990555777.9803,1416034201862.0786,0.0,0.0,-955367847578.6407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5022701679007243e-64,3615789.511582886,1560410121395.9377,1964246.904196439,0.0,0.0,0.0,0.0,8.585251301557378e-64,160241.35900861426,889291496781.8356,6739520.382197196,0.0,0.0,0.0,0.0,62589821.10579343,166357037787.9851,560992184826.5918,1416085399913.9912,0.0,0.0,0.0,0.0,0.0,0.0,1.7749971543210602e+16,0.0,0.0,0.0,20262.64815844854,0.0,0.0,0.0,-1507388525193.5857,0.0,0.0,0.0,888331862052.6434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955367847578.6407,0.0,0.0,0.0,-336311164175.0482,0.0,-2.524354896707238e-18,-43184.92730672125,-2.5243548967072378e-26,-0.00043184927306721244,0.0,1.663459509277087e+23,9.749919124673921e+23,1.4160342018620823e+24,0.0,166345950927.70865,1113011253655.5754,1416034201862.082,0.0,0.0,0.0,0.0,0.0,0.0,888331862052.6434,0.0,0.0,166345950927.70834,560990555777.9803,1416034201862.0786,0.0,0.0,0.0,0.0,0.0,0.0,-336311164175.0482,0.0
1.16,-1,-1,1,-41835.58228649438,0.0,-0.0004183558228649437,0.0,0.0,1.663454216189829e+23,9.01217536526579e+23,1.416033050210564e+24,0.0,166345421618.98285,1028793415944.7542,1416033050210.5637,0.0,0.0,1503204557505.8596,0.0,0.0,0.0,0.0,0.0,0.0,166345421618.98264,560989781547.6559,1416033050210.562,0.0,0.0,-1035400923108.7611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3239535841046278e-64,3609020.05923564,1560668493068.6948,1824275.0010741143,0.0,0.0,0.0,0.0,8.628839801774471e-64,154115.3080409269,888694956062.8568,6773735.589360248,0.0,0.0,0.0,0.0,62589821.10579339,166357037787.98505,560992184826.5914,1416085399913.9915,0.0,0.0,0.0,0.0,0.0,0.0,1.6641073558214922e+16,0.0,0.0,0.0,18996.775159222547,0.0,0.0,0.0,-1503204557505.8596,0.0,0.0,0.0,887495718612.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035400923108.7611,0.0,0.0,0.0,-419692065218.76746,0.0,-2.524354896707238e-18,-41835.58228649318,-2.5243548967072378e-26,-0.0004183558228649317,0.0,1.663454216189829e+23,9.012175531676527e+23,1.416033050210564e+24,0.0,166345421618.98285,1028793434941.5295,1416033050210.5637,0.0,0.0,0.0,0.0,0.0,0.0,887495718612.64,0.0,0.0,166345421618.98264,560989781547.6559,1416033050210.562,0.0,0.0,0.0,0.0,0.0,0.0,-419692065218.76746,0.0
1.18,-1,-1,1,-39744.179306616716,0.0,-0.00039744179306616705,0.0,0.0,1.6634439348332148e+23,7.86871982636799e+23,1.4160312106132686e+24,0.0,166344393483.32144,898261165720.5128,1416031210613.2683,0.0,0.0,1496539982346.9421,0.0,0.0,0.0,0.0,0.0,0.0,166344393483.3212,560988351034.6996,1416031210613.2656,0.0,0.0,-1159267167661.1287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1654085640333255e-64,3603860.7211755333,1560879176506.744,1699822.0458428299,0.0,0.0,0.0,0.0,8.667595252864189e-64,148259.04528962687,888207150429.8668,6804157.28645583,0.0,0.0,0.0,0.0,62589821.10579337,166357037787.9851,560992184826.592,1416085399913.992,0.0,0.0,0.0,0.0,0.0,0.0,1.5940916533777264e+16,0.0,0.0,0.0,18197.50427547439,0.0,0.0,0.0,-1496539982346.9421,0.0,0.0,0.0,886635274059.1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159267167661.1287,0.0,0.0,0.0,-549362441175.79,0.0,-2.524354896707238e-18,-39744.17930661549,-2.5243548967072378e-26,-0.00039744179306615485,0.0,1.6634439348332148e+23,7.868719985777157e+23,1.4160312106132686e+24,0.0,166344393483.32144,898261183918.0173,1416031210613.2683,0.0,0.0,0.0,0.0,0.0,0.0,886635274059.1079,0.0,0.0,166344393483.3212,560988351034.6996,1416031210613.2656,0.0,0.0,0.0,0.0,0.0,0.0,-549362441175.79,0.0
1.2,-1,-1,1,-36514.343671992305,0.0,-0.000365143436719923,0.0,0.0,1.6634233538323797e+23,6.102843498919074e+23,1.4160280512959271e+24,0.0,166342335383.2379,696675880767.6642,1416028051295.9268,0.0,0.0,1486108782537.5703,0.0,0.0,0.0,0.0,0.0,0.0,166342335383.23767,560985626723.2466,1416028051295.9263,0.0,0.0,-1350418528493.1528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0278533393590235e-64,3599092.39427567,1561057842456.205,1591844.2734625011,0.0,0.0,0.0,0.0,8.701219864848876e-64,144186.79612935137,887792497566.6434,6830551.73029622,0.0,0.0,0.0,0.0,62589821.10579337,166357037787.98486,560992184826.5914,1416085399913.9912,0.0,0.0,0.0,0.0,0.0,0.0,1.5672420396828612e+16,0.0,0.0,0.0,17890.99996690979,0.0,0.0,0.0,-1486108782537.5703,0.0,0.0,0.0,885644157898.1383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350418528493.1528,0.0,0.0,0.0,-749953885962.7212,0.0,0.0,-36514.34367199106,0.0,-0.00036514343671991057,0.0,1.6634233538323797e+23,6.10284365564328e+23,1.4160280512959271e+24,0.0,166342335383.2379,696675898658.6644,1416028051295.9268,0.0,0.0,0.0,0.0,0.0,0.0,885644157898.1383,0.0,0.0,166342335383.23767,560985626723.2466,1416028051295.9263,0.0,0.0,0.0,0.0,0.0,0.0,-749953885962.7212,0.0
1.22,-1,-1,1,-31560.10050268039,0.0,-0.0003156010050268039,0.0,0.0,1.663381104151394e+23,3.3941840643192255e+23,1.4160222945644797e+24,0.0,166338110415.13937,387466297131.1633,1416022294564.4792,0.0,0.0,1470005020387.6736,0.0,0.0,0.0,0.0,0.0,0.0,166338110415.1391,560980284821.5651,1416022294564.4775,0.0,0.0,-1643519008078.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91699873137842e-64,3593076.276432694,1561222557112.8596,1504824.5614650394,0.0,0.0,0.0,0.0,8.728317659126676e-64,144192.59931280522,887409393822.4633,6851823.113565537,0.0,0.0,0.0,0.0,62589821.10579339,166357037787.98444,560992184826.5902,1416085399913.9902,0.0,0.0,0.0,0.0,0.0,0.0,1.5721154600233784e+16,0.0,0.0,0.0,17946.632958460075,0.0,0.0,0.0,-1470005020387.6736,0.0,0.0,0.0,884376088658.8556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643519008078.075,0.0,0.0,0.0,-1057890058402.6241,0.0,-2.524354896707238e-18,-31560.10050267932,-2.5243548967072378e-26,-0.00031560100502679315,0.0,1.663381104151394e+23,3.3941842215307696e+23,1.4160222945644797e+24,0.0,166338110415.13937,387466315077.7961,1416022294564.4792,0.0,0.0,0.0,0.0,0.0,0.0,884376088658.8556,0.0,0.0,166338110415.1391,560980284821.5651,1416022294564.4775,0.0,0.0,0.0,0.0,0.0,0.0,-1057890058402.6241,0.0
1.24,-1,-1,1,-24034.34962748055,0.0,-0.00024034349627480547,0.0,0.0,1.6632928414764807e+23,-7.2036860349623015e+22,1.4160113113908897e+24,0.0,166329284147.64804,-82234360328.42685,1416011311390.8894,0.0,0.0,1445468557448.3772,0.0,0.0,0.0,0.0,0.0,0.0,166329284147.64786,560969554544.5969,1416011311390.887,0.0,0.0,-2088672472321.4028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8443142821381672e-64,3583606.015692442,1561394163239.0454,1447766.3241695696,0.0,0.0,0.0,0.0,8.746084969738186e-64,151671.86192731312,887009368310.1796,6865770.614444956,0.0,0.0,0.0,0.0,62589821.10579339,166357037787.9846,560992184826.5908,1416085399913.9907,0.0,0.0,0.0,0.0,0.0,0.0,1.5773276155092732e+16,0.0,0.0,0.0,18006.132813150383,0.0,0.0,0.0,-1445468557448.3772,0.0,0.0,0.0,882631243516.0813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088672472321.4028,0.0,0.0,0.0,-1525835140382.9722,0.0,-2.524354896707238e-18,-24034.34962747973,-2.5243548967072378e-26,-0.00024034349627479726,0.0,1.6632928414764807e+23,-7.203684457634676e+22,1.4160113113908897e+24,0.0,166329284147.64804,-82234342322.29391,1416011311390.8894,0.0,0.0,0.0,0.0,0.0,0.0,882631243516.0813,0.0,0.0,166329284147.64786,560969554544.5969,1416011311390.887,0.0,0.0,0.0,0.0,0.0,0.0,-1525835140382.9722,0.0
1.26,-1,-1,1,-12720.82825629882,0.0,-0.0001272082825629882,0.0,0.0,1.6631064565843293e+23,-6.905716080660507e+23,1.415989622871336e+24,0.0,166310645658.4329,-788328560887.6757,1415989622871.3354,0.0,0.0,1408530864272.7764,0.0,0.0,0.0,0.0,0.0,0.0,166310645658.43268,560947603343.0597,1415989622871.3337,0.0,0.0,-2757807028503.5117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.829037337270273e-64,3567699.513492479,1561596450004.1633,1435770.523248853,0.0,0.0,0.0,0.0,8.749819334206799e-64,171620.5326233198,886536625222.1086,6868702.906864909,0.0,0.0,0.0,0.0,62589821.10579337,166357037787.98444,560992184826.5901,1416085399913.9895,0.0,0.0,0.0,0.0,0.0,0.0,1.5548815639679768e+16,0.0,0.0,0.0,17749.89778549387,0.0,0.0,0.0,-1408530864272.7764,0.0,0.0,0.0,880136491361.2516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757807028503.5117,0.0,0.0,0.0,-2229412637842.0874,0.0,-1.262177448353619e-18,-12720.828256298417,-1.2621774483536189e-26,-0.00012720828256298415,0.0,1.6631064565843293e+23,-6.90571592517235e+23,1.415989622871336e+24,0.0,166310645658.4329,-788328543137.7776,1415989622871.3354,0.0,0.0,0.0,0.0,0.0,0.0,880136491361.2516,0.0,0.0,166310645658.43268,560947603343.0597,1415989622871.3337,0.0,0.0,0.0,0.0,0.0,0.0,-2229412637842.0874,0.0
1.28,-1,-1,1,4132.675169611628,0.0,4.132675169611627e-05,0.0,0.0,1.662710471313121e+23,-1.611968660847066e+24,1.4159457136075041e+24,0.0,166271047131.31204,-1840158094770.7559,1415945713607.504,0.0,0.0,1353467475527.8723,0.0,0.0,0.0,0.0,0.0,0.0,166271047131.31183,560902111295.5139,1415945713607.5027,0.0,0.0,-3754527681594.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9014432066372725e-64,3541341.9103073436,1561855472152.4868,1492602.5909474192,0.0,0.0,0.0,0.0,8.732120120900697e-64,211358.8506544463,885929419798.5803,6854810.691905499,0.0,0.0,0.0,0.0,62589821.10579337,166357037787.98483,560992184826.591,1416085399913.991,0.0,0.0,0.0,0.0,0.0,0.0,1.501144086844444e+16,0.0,0.0,0.0,17136.452524905093,0.0,0.0,0.0,-1353467475527.8723,0.0,0.0,0.0,876516961136.1179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3754527681594.143,0.0,0.0,0.0,-3277577150065.934,0.0,-1.262177448353619e-18,4132.675169611566,-1.2621774483536189e-26,4.132675169611565e-05,0.0,1.662710471313121e+23,-1.611968645835625e+24,1.4159457136075041e+24,0.0,166271047131.31204,-1840158077634.3032,1415945713607.504,0.0,0.0,0.0,0.0,0.0,0.0,876516961136.1179,0.0,0.0,166271047131.31183,560902111295.5139,1415945713607.5027,0.0,0.0,0.0,0.0,0.0,0.0,-3277577150065.934,0.0
1.3,-1,-1,1,29058.40322307279,0.0,0.0002905840322307279,0.0,0.0,1.661866759676526e+23,-2.974636961888053e+24,1.4158552717893956e+24,0.0,166186675967.65256,-3395725002213.248,1415855271789.3953,0.0,0.0,1271996175998.8855,0.0,0.0,0.0,0.0,0.0,0.0,166186675967.6523,560807038895.1255,1415855271789.3936,0.0,0.0,-5228528217107.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1068428786038176e-64,3499256.335333043,1562197656870.3066,1653830.6549346533,0.0,0.0,0.0,0.0,8.681911309944879e-64,281360.1132901,885124099379.7037,6815399.574805706,0.0,0.0,0.0,0.0,62589821.10579342,166357037787.98492,560992184826.5916,1416085399913.9917,0.0,0.0,0.0,0.0,0.0,0.0,1.4341772430862096e+16,0.0,0.0,0.0,16371.986176296254,0.0,0.0,0.0,-1271996175998.8855,0.0,0.0,0.0,871256473574.1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5228528217107.259,0.0,0.0,0.0,-4827788498310.484,0.0,-2.524354896707238e-18,29058.403223071808,-2.5243548967072378e-26,0.000290584032230718,0.0,1.661866759676526e+23,-2.974636947546279e+24,1.4158552717893956e+24,0.0,166186675967.65256,-3395724985841.2603,1415855271789.3953,0.0,0.0,0.0,0.0,0.0,0.0,871256473574.1025,0.0,0.0,166186675967.6523,560807038895.1255,1415855271789.3936,0.0,0.0,0.0,0.0,0.0,0.0,-4827788498310.484,0.0
1.32,-1,-1,1,65706.00665993404,0.0,0.0006570600665993402,0.0,0.0,1.660068258494733e+23,-4.978032805404807e+24,1.415666921776338e+24,0.0,166006825849.47327,-5682720505302.127,1415666921776.3376,0.0,0.0,1152168588141.4727,0.0,0.0,0.0,0.0,0.0,0.0,166006825849.4731,560607483495.5784,1415666921776.3364,0.0,0.0,-7395496576939.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5082462877639694e-64,3434922.2675981945,1562646226360.6592,1968916.5789567656,0.0,0.0,0.0,0.0,8.583790472191927e-64,395736.24481732096,884063001051.4004,6738378.9111299245,0.0,0.0,0.0,0.0,62589821.10579341,166357037787.9849,560992184826.5914,1416085399913.9915,0.0,0.0,0.0,0.0,0.0,0.0,1.3578531434580796e+16,0.0,0.0,0.0,15500.701186903287,0.0,0.0,0.0,-1152168588141.4727,0.0,0.0,0.0,863645197112.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7395496576939.174,0.0,0.0,0.0,-7106973170409.015,0.0,-2.524354896707238e-18,65706.00665993194,-2.5243548967072378e-26,0.0006570600665993193,0.0,1.660068258494733e+23,-4.978032791826274e+24,1.415666921776338e+24,0.0,166006825849.47327,-5682720489801.424,1415666921776.3376,0.0,0.0,0.0,0.0,0.0,0.0,863645197112.022,0.0,0.0,166006825849.4731,560607483495.5784,1415666921776.3364,0.0,0.0,0.0,0.0,0.0,0.0,-7106973170409.015,0.0
1.34,-1,-1,1,119290.95797438982,0.0,0.0011929095797438979,0.0,0.0,1.6562407540175377e+23,-7.907124684377621e+24,1.4152723490622198e+24,0.0,165624075401.75372,-9026453086670.518,1415272349062.2195,0.0,0.0,976897843714.0836,0.0,0.0,0.0,0.0,0.0,0.0,165624075401.75345,560188342780.1588,1415272349062.2173,0.0,0.0,-10563539273164.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1833843368070466e-64,3341258.033742372,1563215543942.0068,2498879.0379944528,0.0,0.0,0.0,0.0,8.418756719465186e-64,571412.8882460846,882707430570.2832,6608833.025601831,0.0,0.0,0.0,0.0,62589821.105793394,166357037787.98428,560992184826.5901,1416085399913.99,0.0,0.0,0.0,0.0,0.0,0.0,1.2366243173503336e+16,0.0,0.0,0.0,14116.802038612776,0.0,0.0,0.0,-976897843714.0836,0.0,0.0,0.0,852712645856.3562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10563539273164.768,0.0,0.0,0.0,-10439354061190.229,0.0,-1.262177448353619e-18,119290.95797438634,-1.2621774483536189e-26,0.0011929095797438632,0.0,1.6562407540175377e+23,-7.907124672011385e+24,1.4152723490622198e+24,0.0,165624075401.75372,-9026453072553.723,1415272349062.2195,0.0,0.0,0.0,0.0,0.0,0.0,852712645856.3562,0.0,0.0,165624075401.75345,560188342780.1588,1415272349062.2173,0.0,0.0,0.0,0.0,0.0,0.0,-10439354061190.229,0.0
1.36,-1,-1,1,197174.24676418357,0.0,0.0019717424676418357,0.0,0.0,1.648125086547629e+23,-1.2163979981574925e+25,1.4144444236085177e+24,0.0,164812508654.76288,-13885906575852.566,1414444423608.5173,0.0,0.0,722059084388.3643,0.0,0.0,0.0,0.0,0.0,0.0,164812508654.76257,559310474854.7001,1414444423608.514,0.0,0.0,-15167276135095.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2092997363287784e-64,3212499.141459407,1563904035391.0276,3304198.4198624208,0.0,0.0,0.0,0.0,8.167977388329573e-64,824513.4457303619,881054777516.9474,6411977.737993151,0.0,0.0,0.0,0.0,62589821.10579338,166357037787.98492,560992184826.5918,1416085399913.9915,0.0,0.0,0.0,0.0,0.0,0.0,1.0378075170019104e+16,0.0,0.0,0.0,11847.190020564478,0.0,0.0,0.0,-722059084388.3643,0.0,0.0,0.0,837141596557.3948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15167276135095.639,0.0,0.0,0.0,-15282358635417.463,0.0,-2.524354896707238e-18,197174.2467641777,-2.5243548967072378e-26,0.0019717424676417767,0.0,1.648125086547629e+23,-1.216397997119685e+25,1.4144444236085177e+24,0.0,164812508654.76288,-13885906564005.375,1414444423608.5173,0.0,0.0,0.0,0.0,0.0,0.0,837141596557.3948,0.0,0.0,164812508654.76257,559310474854.7001,1414444423608.514,0.0,0.0,0.0,0.0,0.0,0.0,-15282358635417.463,0.0
1.3800000000000001,-1,-1,1,309606.8548825134,0.0,0.0030960685488251333,0.0,0.0,1.6310135021031127e+23,-1.830824780235086e+25,1.4127106369712133e+24,0.0,163101350210.31122,-20899953710552.414,1412710636971.213,0.0,0.0,354060706852.38,0.0,0.0,0.0,0.0,0.0,0.0,163101350210.31107,557482903734.7961,1412710636971.2107,0.0,0.0,-21811497321139.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.628988416402622e-64,3047444.8828693954,1564688615842.2053,4418631.275281489,0.0,0.0,0.0,0.0,7.820942362073325e-64,1162891.7208597865,879153452205.4562,6139561.219747344,0.0,0.0,0.0,0.0,62589821.10579341,166357037787.9851,560992184826.5919,1416085399913.9912,0.0,0.0,0.0,0.0,0.0,0.0,7877244515468441.0,0.0,0.0,0.0,8992.34309680108,0.0,0.0,0.0,-354060706852.38,0.0,0.0,0.0,815150913972.7303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21811497321139.594,0.0,0.0,0.0,-22272587519267.594,0.0,-1.262177448353619e-18,309606.8548825026,-1.2621774483536189e-26,0.0030960685488250254,0.0,1.6310135021031127e+23,-1.8308247794473642e+25,1.4127106369712133e+24,0.0,163101350210.31122,-20899953701560.098,1412710636971.213,0.0,0.0,0.0,0.0,0.0,0.0,815150913972.7303,0.0,0.0,163101350210.31107,557482903734.7961,1412710636971.2107,0.0,0.0,0.0,0.0,0.0,0.0,-22272587519267.594,0.0
1.4000000000000001,-1,-1,1,470749.0554865862,0.0,0.0047074905548658615,0.0,0.0,1.59518766422325e+23,-2.711244026631075e+25,1.4090965350598284e+24,0.0,159518766422.32498,-30950463018817.77,1409096535059.8281,0.0,0.0,-173460222211.44394,0.0,0.0,0.0,0.0,0.0,0.0,159518766422.32486,553710111622.8071,1409096535059.8264,0.0,0.0,-31330712908229.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.407391855087574e-64,2852921.107937167,1565525403638.758,5814663.874860297,0.0,0.0,0.0,0.0,7.38622150199988e-64,1576719.645535472,877104117439.0515,5798308.696170076,0.0,0.0,0.0,0.0,62589821.105793394,166357037787.98495,560992184826.592,1416085399913.992,0.0,0.0,0.0,0.0,0.0,0.0,5499591182105055.0,0.0,0.0,0.0,6278.110410882626,0.0,0.0,0.0,173460222211.44394,0.0,0.0,0.0,784316657331.7698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31330712908229.133,0.0,0.0,0.0,-32288489781494.22,0.0,-2.524354896707238e-18,470749.0554865727,-2.5243548967072378e-26,0.004707490554865725,0.0,1.59518766422325e+23,-2.711244026081116e+25,1.4090965350598284e+24,0.0,159518766422.32498,-30950463012539.66,1409096535059.8281,0.0,0.0,0.0,0.0,0.0,0.0,784316657331.7698,0.0,0.0,159518766422.32486,553710111622.8071,1409096535059.8264,0.0,0.0,0.0,0.0,0.0,0.0,-32288489781494.22,0.0
1.42,-1,-1,1,700323.2034126134,0.0,0.007003232034126132,0.0,0.0,1.520698929916326e+23,-3.965138432642437e+25,1.401603191883471e+24,0.0,152069892991.63257,-45264413390514.766,1401603191883.4707,0.0,0.0,-924971949727.9419,0.0,0.0,0.0,0.0,0.0,0.0,152069892991.6324,545988574783.6417,1401603191883.469,0.0,0.0,-44885430015570.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.408091338881974e-64,2644510.2028865754,1566359564038.8062,7385214.060155329,0.0,0.0,0.0,0.0,6.897161606239244e-64,2034177.8753457987,875038779137.1693,5414395.48844377,0.0,0.0,0.0,0.0,62589821.10579341,166357037787.98526,560992184826.5924,1416085399913.9912,0.0,0.0,0.0,0.0,0.0,0.0,3670007460189837.0,0.0,0.0,0.0,4189.531781708822,0.0,0.0,0.0,924971949727.9419,0.0,0.0,0.0,741260044759.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44885430015570.48,0.0,0.0,0.0,-46551662005868.19,0.0,-1.262177448353619e-18,700323.2034125926,-1.2621774483536189e-26,0.007003232034125925,0.0,1.520698929916326e+23,-3.9651384322754355e+25,1.401603191883471e+24,0.0,152069892991.63257,-45264413386325.22,1401603191883.4707,0.0,0.0,0.0,0.0,0.0,0.0,741260044759.368,0.0,0.0,152069892991.6324,545988574783.6417,1401603191883.469,0.0,0.0,0.0,0.0,0.0,0.0,-46551662005868.19,0.0
1.44,-1,-1,1,1026694.2559263554,0.0,0.010266942559263553,0.0,0.0,1.3664696509036647e+23,-5.7468740112579e+25,1.386116672273628e+24,0.0,136646965090.36644,-65603984669818.695,1386116672273.6277,0.0,0.0,-1992975049639.3557,0.0,0.0,0.0,0.0,0.0,0.0,136646965090.36623,530267182687.5206,1386116672273.6245,0.0,0.0,-64141276802866.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1427261876795811e-63,2442075.9550915975,1567140454380.0908,8970280.483398242,0.0,0.0,0.0,0.0,6.403586563713479e-64,2489839.7099455935,873084736926.39,5026932.982236225,0.0,0.0,0.0,0.0,62589821.10579339,166357037787.98483,560992184826.5907,1416085399913.9905,0.0,0.0,0.0,0.0,0.0,0.0,2412993327331025.5,0.0,0.0,0.0,2754.5753908036277,0.0,0.0,0.0,1992975049639.3557,0.0,0.0,0.0,681069746792.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64141276802866.87,0.0,0.0,0.0,-66815321596543.625,0.0,-1.8932661725304287e-18,1026694.2559263208,-1.8932661725304283e-26,0.010266942559263206,0.0,1.3664696509036647e+23,-5.7468740110166016e+25,1.386116672273628e+24,0.0,136646965090.36644,-65603984667064.13,1386116672273.6277,0.0,0.0,0.0,0.0,0.0,0.0,681069746792.041,0.0,0.0,136646965090.36623,530267182687.5206,1386116672273.6245,0.0,0.0,0.0,0.0,0.0,0.0,-66815321596543.625,0.0
