sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf
1.1400000000000001,-1,-1,1,-41876.11382571696,0.0,-0.00041876113825716957,0.0,7.007985390524299e+23,1.1040536388539332e+23,1.4160278204389428e+24,0.0,1087268499981.9218,110405363885.3933,1416027820438.9424,0.0,966575481788.1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649492614319.4437,110405363885.39319,1416027820438.941,0.0,-528799596125.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972070163900.9226,17563148.39956791,827194.0642897481,1.053752445759437e-64,0.0,0.0,0.0,0.0,1743306602278.5518,116957.3818846516,27595733.629349932,3.51537035928366e-63,0.0,0.0,0.0,0.0,649494863324.1143,110412675202.24669,1416085399914.0015,62589821.10579345,0.0,0.0,0.0,0.0,-97732751477213.27,0.0,0.0,0.0,-151.62951429866735,0.0,0.0,0.0,-966575481788.1013,0.0,0.0,0.0,1722564143405.0217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528799596125.625,0.0,0.0,0.0,-1284788257894.1755,0.0,0.0,0.0,-1.262177448353619e-18,-41876.11382571556,-1.2621774483536189e-26,-0.00041876113825715553,7.007985389546971e+23,1.1040536388539332e+23,1.4160278204389428e+24,0.0,1087268499830.2921,110405363885.3933,1416027820438.9424,0.0,0.0,0.0,0.0,0.0,1722564143405.0217,0.0,0.0,0.0,649492614319.4437,110405363885.39319,1416027820438.941,0.0,0.0,0.0,0.0,0.0,-1284788257894.1755,0.0,0.0,0.0
1.16,-1,-1,1,-39718.624152417986,0.0,-0.00039718624152417984,0.0,6.140044435184152e+23,1.104048877703852e+23,1.416026878966815e+24,0.0,952609991438.0052,110404887770.38518,1416026878966.8147,0.0,964956519576.7037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649491476380.1714,110404887770.38503,1416026878966.8125,0.0,-661838004518.8707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971838197591.3746,17578032.938624352,826515.4390055361,1.0528881469766914e-64,0.0,0.0,0.0,0.0,1743362687365.13,114408.4411261258,27599126.654962968,3.5158025086937427e-63,0.0,0.0,0.0,0.0,649494863324.115,110412675202.24658,1416085399914.002,62589821.105793454,0.0,0.0,0.0,0.0,-18276505900023.594,0.0,0.0,0.0,-28.355466011242243,0.0,0.0,0.0,-964956519576.7037,0.0,0.0,0.0,1720477068571.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661838004518.8707,0.0,0.0,0.0,-1417358553541.747,0.0,0.0,0.0,-1.262177448353619e-18,-39718.624152416356,-1.2621774483536189e-26,-0.0003971862415241635,6.140044435001388e+23,1.104048877703852e+23,1.416026878966815e+24,0.0,952609991409.6499,110404887770.38518,1416026878966.8147,0.0,0.0,0.0,0.0,0.0,1720477068571.2263,0.0,0.0,0.0,649491476380.1714,110404887770.38503,1416026878966.8125,0.0,0.0,0.0,0.0,0.0,-1417358553541.747,0.0,0.0,0.0
1.18,-1,-1,1,-36587.134442382645,0.0,-0.0003658713444238264,0.0,4.8802745317134544e+23,1.1040391983942747e+23,1.4160252418408465e+24,0.0,757160364057.0781,110403919839.42744,1416025241840.8462,0.0,962610661406.1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649489424920.4362,110403919839.42729,1416025241840.845,0.0,-854939722269.4928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971505529896.3632,17597005.884059846,825414.6700517245,1.0514861975339164e-64,0.0,0.0,0.0,0.0,1743442951669.4233,111339.70026256227,27604630.33618414,3.5165034834454744e-63,0.0,0.0,0.0,0.0,649494863324.1127,110412675202.24625,1416085399914.0005,62589821.10579342,0.0,0.0,0.0,0.0,220330312015329.8,0.0,0.0,0.0,341.83605486588203,0.0,0.0,0.0,-962610661406.1342,0.0,0.0,0.0,1717446676500.8848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854939722269.4928,0.0,0.0,0.0,-1609775737022.4048,0.0,0.0,0.0,-1.262177448353619e-18,-36587.13444238138,-1.2621774483536189e-26,-0.0003658713444238138,4.880274533916753e+23,1.1040391983942747e+23,1.4160252418408465e+24,0.0,757160364398.9135,110403919839.42744,1416025241840.8462,0.0,0.0,0.0,0.0,0.0,1717446676500.8848,0.0,0.0,0.0,649489424920.4362,110403919839.42729,1416025241840.845,0.0,0.0,0.0,0.0,0.0,-1609775737022.4048,0.0,0.0,0.0
1.2,-1,-1,1,-32021.980639102843,0.0,-0.0003202198063910284,0.0,3.043761804948237e+23,1.1040194270949498e+23,1.4160222985594258e+24,0.0,472230769265.4517,110401942709.49495,1416022298559.4255,0.0,959233581883.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649485623851.4291,110401942709.49478,1416022298559.4229,0.0,-1136488436469.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971063756083.6863,17617661.284748003,823645.2696274532,1.0492326532130616e-64,0.0,0.0,0.0,0.0,1743549234170.9705,108377.58432809041,27613477.075333007,3.517630255654676e-63,0.0,0.0,0.0,0.0,649494863324.1138,110412675202.24652,1416085399914.001,62589821.105793454,0.0,0.0,0.0,0.0,719091605019561.9,0.0,0.0,0.0,1115.6496584544366,0.0,0.0,0.0,-959233581883.0588,0.0,0.0,0.0,1713018380224.1697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136488436469.037,0.0,0.0,0.0,-1890273233694.4968,0.0,0.0,0.0,-1.262177448353619e-18,-32021.980639101595,-1.2621774483536189e-26,-0.0003202198063910159,3.0437618121391525e+23,1.1040194270949498e+23,1.4160222985594258e+24,0.0,472230770381.1012,110401942709.49495,1416022298559.4255,0.0,0.0,0.0,0.0,0.0,1713018380224.1697,0.0,0.0,0.0,649485623851.4291,110401942709.49478,1416022298559.4229,0.0,0.0,0.0,0.0,0.0,-1890273233694.4968,0.0,0.0,0.0
1.22,-1,-1,1,-25340.897982965656,0.0,-0.00025340897982965654,0.0,3.5604841410463487e+22,1.1039788276065472e+23,1.416016835690542e+24,0.0,55239873309.08608,110397882760.6547,1416016835690.5415,0.0,954389549652.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649478396857.3295,110397882760.65451,1416016835690.5393,0.0,-1548628073200.6497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970516527169.9777,17635184.397960402,820911.0564126305,1.0457502664169346e-64,0.0,0.0,0.0,0.0,1743680404142.597,106662.89516272291,27627147.73484458,3.519371449128114e-63,0.0,0.0,0.0,0.0,649494863324.1145,110412675202.2467,1416085399914.0005,62589821.10579343,0.0,0.0,0.0,0.0,1541475327596034.2,0.0,0.0,0.0,2391.554025584366,0.0,0.0,0.0,-954389549652.407,0.0,0.0,0.0,1706513668427.5842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548628073200.6497,0.0,0.0,0.0,-2300752189584.273,0.0,0.0,0.0,-1.262177448353619e-18,-25340.897982964758,-1.2621774483536189e-26,-0.00025340897982964754,3.5604842951939044e+22,1.1039788276065472e+23,1.416016835690542e+24,0.0,55239875700.640465,110397882760.6547,1416016835690.5415,0.0,0.0,0.0,0.0,0.0,1706513668427.5842,0.0,0.0,0.0,649478396857.3295,110397882760.65451,1416016835690.5393,0.0,0.0,0.0,0.0,0.0,-2300752189584.273,0.0,0.0,0.0
1.24,-1,-1,1,-15541.505051094653,0.0,-0.0001554150505109465,0.0,-3.5860897136688037e+23,1.1038949806460738e+23,1.4160064011652903e+24,0.0,-556371363024.4275,110389498064.60736,1416006401165.29,0.0,947448503422.5736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649464336812.7246,110389498064.60716,1416006401165.289,0.0,-2153284203259.7256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969879403216.1467,17641873.877896108,817061.9499450077,1.0408478824785182e-64,0.0,0.0,0.0,0.0,1743832451887.222,107947.41717779604,27646392.694444027,3.5218226412034257e-63,0.0,0.0,0.0,0.0,649494863324.1144,110412675202.24675,1416085399914.001,62589821.10579345,0.0,0.0,0.0,0.0,2681565355016733.0,0.0,0.0,0.0,4160.3704612380825,0.0,0.0,0.0,-947448503422.5736,0.0,0.0,0.0,1696933398078.9177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2153284203259.7256,0.0,0.0,0.0,-2902769093755.6973,0.0,0.0,0.0,-1.262177448353619e-18,-15541.505051094104,-1.2621774483536189e-26,-0.000155415050510941,-3.586089686853151e+23,1.1038949806460738e+23,1.4160064011652903e+24,0.0,-556371358864.0573,110389498064.60736,1416006401165.29,0.0,0.0,0.0,0.0,0.0,1696933398078.9177,0.0,0.0,0.0,649464336812.7246,110389498064.60716,1416006401165.289,0.0,0.0,0.0,0.0,0.0,-2902769093755.6973,0.0,0.0,0.0
1.26,-1,-1,1,-1160.695106091694,0.0,-1.1606951060916938e-05,0.0,-9.371192232710143e+23,1.1037207869361082e+23,1.4159859681144807e+24,0.0,-1453913151085.8796,110372078693.6108,1415985968114.4802,0.0,937492849530.8722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649436436417.3082,110372078693.61066,1415985968114.478,0.0,-3040842437034.0615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969177128896.3517,17626379.796293773,812644.2530138904,1.035221428058777e-64,0.0,0.0,0.0,0.0,1743999220070.5642,114764.3881756607,27668480.521220252,3.5246358685350836e-63,0.0,0.0,0.0,0.0,649494863324.1146,110412675202.24661,1416085399914.0015,62589821.10579344,0.0,0.0,0.0,0.0,4086437274111718.0,0.0,0.0,0.0,6339.988281512749,0.0,0.0,0.0,-937492849530.8722,0.0,0.0,0.0,1682818963958.6055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040842437034.0615,0.0,0.0,0.0,-3786168545121.799,0.0,0.0,0.0,-1.262177448353619e-18,-1160.6951060916883,-1.2621774483536189e-26,-1.1606951060916883e-05,-9.371192191845771e+23,1.1037207869361082e+23,1.4159859681144807e+24,0.0,-1453913144745.8916,110372078693.6108,1415985968114.4802,0.0,0.0,0.0,0.0,0.0,1682818963958.6055,0.0,0.0,0.0,649436436417.3082,110372078693.61066,1415985968114.478,0.0,0.0,0.0,0.0,0.0,-3786168545121.799,0.0,0.0,0.0
1.28,-1,-1,1,19928.06609496397,0.0,0.0001992806609496397,0.0,-1.7854624743645776e+24,1.1033568430234924e+23,1.4159451159522057e+24,0.0,-2770092969801.6235,110335684302.34921,1415945115952.2053,0.0,923181660383.4432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649380157953.5912,110335684302.34908,1415945115952.2039,0.0,-4342654788138.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968438218888.7437,17572487.233025756,809969.4118839683,1.031815439875609e-64,0.0,0.0,0.0,0.0,1744173767158.6519,130715.03655943397,27681854.32845288,3.5263388627003783e-63,0.0,0.0,0.0,0.0,649494863324.1138,110412675202.24661,1416085399914.0007,62589821.10579344,0.0,0.0,0.0,0.0,5581110011151641.0,0.0,0.0,0.0,8658.929452484124,0.0,0.0,0.0,-923181660383.4432,0.0,0.0,0.0,1662052510810.0535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4342654788138.658,0.0,0.0,0.0,-5081525629906.333,0.0,0.0,0.0,-1.262177448353619e-18,19928.066094963087,-1.2621774483536189e-26,0.00019928066094963086,-1.7854624687834673e+24,1.1033568430234924e+23,1.4159451159522057e+24,0.0,-2770092961142.694,110335684302.34921,1415945115952.2053,0.0,0.0,0.0,0.0,0.0,1662052510810.0535,0.0,0.0,0.0,649380157953.5912,110335684302.34908,1415945115952.2039,0.0,0.0,0.0,0.0,0.0,-5081525629906.333,0.0,0.0,0.0
1.3,-1,-1,1,50800.74647595553,0.0,0.0005080074647595553,0.0,-3.027356202288898e+24,1.1025929328278811e+23,1.4158620910243853e+24,0.0,-4696854878470.804,110259293282.78809,1415862091024.385,0.0,902559536747.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649265204619.7155,110259293282.78786,1415862091024.383,0.0,-6248679619838.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967687727850.124,17457635.311897337,814584.7703865776,1.037696743575226e-64,0.0,0.0,0.0,0.0,1744350114491.6143,160821.05012368114,27658778.224462498,3.5233982107232757e-63,0.0,0.0,0.0,0.0,649494863324.1124,110412675202.24625,1416085399913.9995,62589821.10579341,0.0,0.0,0.0,0.0,6723100298921497.0,0.0,0.0,0.0,10430.694086663192,0.0,0.0,0.0,-902559536747.5875,0.0,0.0,0.0,1631574970427.8481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6248679619838.104,0.0,0.0,0.0,-6977695043087.668,0.0,0.0,0.0,-1.262177448353619e-18,50800.746475953696,-1.2621774483536189e-26,0.0005080074647595369,-3.0273561955657974e+24,1.1025929328278811e+23,1.4158620910243853e+24,0.0,-4696854868040.108,110259293282.78809,1415862091024.385,0.0,0.0,0.0,0.0,0.0,1631574970427.8481,0.0,0.0,0.0,649265204619.7155,110259293282.78786,1415862091024.383,0.0,0.0,0.0,0.0,0.0,-6977695043087.668,0.0,0.0,0.0
1.32,-1,-1,1,95872.93694046048,0.0,0.0009587293694046047,0.0,-4.840380022869376e+24,1.1009849983470123e+23,1.4156913632751703e+24,0.0,-7509708473313.346,110098499834.7012,1415691363275.17,0.0,872799684289.7654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649028449445.2732,110098499834.7011,1415691363275.168,0.0,-9031536607048.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966941114932.1051,17251980.859206937,836525.4570695759,1.0656492702633972e-64,0.0,0.0,0.0,0.0,1744524669103.7786,211736.746408201,27549078.052537624,3.5094219467741873e-63,0.0,0.0,0.0,0.0,649494863324.114,110412675202.24657,1416085399914.0012,62589821.105793454,0.0,0.0,0.0,0.0,7035385616708804.0,0.0,0.0,0.0,10915.195651829243,0.0,0.0,0.0,-872799684289.7654,0.0,0.0,0.0,1587000677319.5674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9031536607048.38,0.0,0.0,0.0,-9745737589162.979,0.0,0.0,0.0,-1.262177448353619e-18,95872.93694045712,-1.2621774483536189e-26,0.000958729369404571,-4.840380015833991e+24,1.1009849983470123e+23,1.4156913632751703e+24,0.0,-7509708462398.15,110098499834.7012,1415691363275.17,0.0,0.0,0.0,0.0,0.0,1587000677319.5674,0.0,0.0,0.0,649028449445.2732,110098499834.7011,1415691363275.168,0.0,0.0,0.0,0.0,0.0,-9745737589162.979,0.0,0.0,0.0
1.34,-1,-1,1,161412.01288237993,0.0,0.001614120128823799,0.0,-7.476546616434227e+24,1.0975991565706414e+23,1.4153378066957088e+24,0.0,-11599644079861.854,109759915657.06412,1415337806695.7085,0.0,829873504945.2186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648539011229.5709,109759915657.06401,1415337806695.7068,0.0,-13078056596036.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966202761134.8074,16919835.675641507,890266.9402158763,1.1341134670867473e-64,0.0,0.0,0.0,0.0,1744696505875.7217,291380.1484664775,27280378.556684352,3.4751898468806754e-63,0.0,0.0,0.0,0.0,649494863324.114,110412675202.24667,1416085399914.0012,62589821.10579344,0.0,0.0,0.0,0.0,6517356071840077.0,0.0,0.0,0.0,10111.487917282153,0.0,0.0,0.0,-829873504945.2186,0.0,0.0,0.0,1522110462025.1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13078056596036.652,0.0,0.0,0.0,-13770293543005.027,0.0,0.0,0.0,-1.262177448353619e-18,161412.01288237495,-1.2621774483536189e-26,0.0016141201288237493,-7.47654660991687e+24,1.0975991565706414e+23,1.4153378066957088e+24,0.0,-11599644069750.363,109759915657.06412,1415337806695.7085,0.0,0.0,0.0,0.0,0.0,1522110462025.1038,0.0,0.0,0.0,648539011229.5709,109759915657.06401,1415337806695.7068,0.0,0.0,0.0,0.0,0.0,-13770293543005.027,0.0,0.0,0.0
1.36,-1,-1,1,256183.18073863024,0.0,0.002561831807386302,0.0,-1.1288224009734518e+25,1.0904864150717568e+23,1.4146038344573738e+24,0.0,-17513350417538.1,109048641507.17564,1414603834457.3735,0.0,768140888194.7201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647528143973.232,109048641507.17546,1414603834457.3716,0.0,-18929019449706.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965470548735.5408,16426420.069085738,992156.1757095446,1.2639134569562452e-64,0.0,0.0,0.0,0.0,1744866228210.6736,407317.9630122584,26770947.129320927,3.4102898491365394e-63,0.0,0.0,0.0,0.0,649494863324.1128,110412675202.24635,1416085399914.001,62589821.105793454,0.0,0.0,0.0,0.0,5559325644702154.0,0.0,0.0,0.0,8625.131643109955,0.0,0.0,0.0,-768140888194.7201,0.0,0.0,0.0,1428211832222.6116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18929019449706.05,0.0,0.0,0.0,-19589090385108.797,0.0,0.0,0.0,-1.262177448353619e-18,256183.18073862098,-1.2621774483536189e-26,0.002561831807386209,-1.1288224004175188e+25,1.0904864150717568e+23,1.4146038344573738e+24,0.0,-17513350408912.96,109048641507.17564,1414603834457.3735,0.0,0.0,0.0,0.0,0.0,1428211832222.6116,0.0,0.0,0.0,647528143973.232,109048641507.17546,1414603834457.3716,0.0,0.0,0.0,0.0,0.0,-19589090385108.797,0.0,0.0,0.0
1.3800000000000001,-1,-1,1,392246.9316003726,0.0,0.003922469316003725,0.0,-1.6760079752817407e+25,1.0756216502864231e+23,1.4130828162002177e+24,0.0,-26002775058667.516,107562165028.64229,1413082816200.2173,0.0,679848526492.9808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645451540273.6205,107562165028.64214,1413082816200.216,0.0,-27328075125434.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964744201436.064,15752325.869647106,1154612.2946466983,1.470868866728051e-64,0.0,0.0,0.0,0.0,1745033987500.6804,563427.1475345395,25958689.33580996,3.3068121397712924e-63,0.0,0.0,0.0,0.0,649494863324.114,110412675202.24666,1416085399914.001,62589821.105793424,0.0,0.0,0.0,0.0,4357534555266556.0,0.0,0.0,0.0,6760.587808773387,0.0,0.0,0.0,-679848526492.9808,0.0,0.0,0.0,1293350780601.0957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27328075125434.1,0.0,0.0,0.0,-27941577372781.6,0.0,0.0,0.0,-1.262177448353619e-18,392246.9316003579,-1.2621774483536189e-26,0.003922469316003578,-1.6760079748459866e+25,1.0756216502864231e+23,1.4130828162002177e+24,0.0,-26002775051906.918,107562165028.64229,1413082816200.2173,0.0,0.0,0.0,0.0,0.0,1293350780601.0957,0.0,0.0,0.0,645451540273.6205,107562165028.64214,1413082816200.216,0.0,0.0,0.0,0.0,0.0,-27941577372781.6,0.0,0.0,0.0
1.4000000000000001,-1,-1,1,586008.0043385864,0.0,0.005860080043385863,0.0,-2.455100695695289e+25,1.0447862130893852e+23,1.409946708201761e+24,0.0,-38090171453874.61,104478621308.93849,1409946708201.7605,0.0,554468370096.2957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641223413177.8182,104478621308.93835,1409946708201.7588,0.0,-39285863237148.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964032215092.4191,14912640.27759025,1378357.6004277726,1.7558978908747988e-64,0.0,0.0,0.0,0.0,1745197876747.4275,755642.4429123208,24839992.76855952,3.1642976215287475e-63,0.0,0.0,0.0,0.0,649494863324.1149,110412675202.24661,1416085399914.0017,62589821.10579344,0.0,0.0,0.0,0.0,2987480541285357.0,0.0,0.0,0.0,4634.98895308841,0.0,0.0,0.0,-554468370096.2957,0.0,0.0,0.0,1101279633335.4954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39285863237148.7,0.0,0.0,0.0,-39832674495752.91,0.0,0.0,0.0,-1.262177448353619e-18,586008.0043385634,-1.2621774483536189e-26,0.005860080043385634,-2.455100695396543e+25,1.0447862130893852e+23,1.409946708201761e+24,0.0,-38090171449239.64,104478621308.93849,1409946708201.7605,0.0,0.0,0.0,0.0,0.0,1101279633335.4954,0.0,0.0,0.0,641223413177.8182,104478621308.93835,1409946708201.7588,0.0,0.0,0.0,0.0,0.0,-39832674495752.91,0.0,0.0,0.0
1.42,-1,-1,1,859919.219695213,0.0,0.008599192196952129,0.0,-3.556212196744685e+25,9.813289080403694e+22,1.403521392938008e+24,0.0,-55173595338827.234,98132890804.03691,1403521392938.0076,0.0,377615039680.4297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632700043918.2369,98132890804.03682,1403521392938.0056,0.0,-56183910422425.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963352460962.3652,13967488.500946581,1647444.686052993,2.098683209663385e-64,0.0,0.0,0.0,0.0,1745353820906.1636,969842.9687705175,23494591.162006028,2.992904954715196e-63,0.0,0.0,0.0,0.0,649494863324.1145,110412675202.24655,1416085399914.001,62589821.10579342,0.0,0.0,0.0,0.0,1779048941970819.8,0.0,0.0,0.0,2760.1425612936728,0.0,0.0,0.0,-377615039680.4297,0.0,0.0,0.0,829786835059.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56183910422425.945,0.0,0.0,0.0,-56636082215044.37,0.0,0.0,0.0,-6.310887241768095e-19,859919.219695181,-6.3108872417680944e-27,0.008599192196951808,-3.556212196566781e+25,9.813289080403694e+22,1.403521392938008e+24,0.0,-55173595336067.11,98132890804.03691,1403521392938.0076,0.0,0.0,0.0,0.0,0.0,829786835059.0955,0.0,0.0,0.0,632700043918.2369,98132890804.03682,1403521392938.0056,0.0,0.0,0.0,0.0,0.0,-56636082215044.37,0.0,0.0,0.0
1.44,-1,-1,1,1245818.245809031,0.0,0.012458182458090309,0.0,-5.106987618219945e+25,8.51443457025292e+22,1.3904134959082873e+24,0.0,-79233423839555.5,85144345702.52917,1390413495908.287,0.0,128919660895.84601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615634214279.2412,85144345702.52907,1390413495908.2856,0.0,-79977977714730.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962726056272.6003,13008146.691951621,1932950.3046532029,2.4623789980918644e-64,0.0,0.0,0.0,0.0,1745497025647.8428,1185300.9255256965,22067096.31385436,2.8110570526291234e-63,0.0,0.0,0.0,0.0,649494863324.1143,110412675202.2467,1416085399914.001,62589821.105793454,0.0,0.0,0.0,0.0,990202509295871.9,0.0,0.0,0.0,1536.270321590826,0.0,0.0,0.0,-128919660895.84601,0.0,0.0,0.0,447429474587.3134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79977977714730.5,0.0,0.0,0.0,-80296487526885.69,0.0,0.0,0.0,-9.466330862652144e-19,1245818.2458089932,-9.466330862652142e-27,0.01245818245808993,-5.106987618120924e+25,8.51443457025292e+22,1.3904134959082873e+24,0.0,-79233423838019.22,85144345702.52917,1390413495908.287,0.0,0.0,0.0,0.0,0.0,447429474587.3134,0.0,0.0,0.0,615634214279.2412,85144345702.52907,1390413495908.2856,0.0,0.0,0.0,0.0,0.0,-80296487526885.69,0.0,0.0,0.0
